"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"18C Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh 70000, Việt Nam","Văn phòng công ty","false",,,"10.8354385","106.6668592","Thứ Năm","08:00 to 12:00, 13:00 to 17:30","Thứ Sáu","08:00 to 12:00, 13:00 to 17:30","Thứ Bảy","08:00 to 12:00, 13:00 to 17:30","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 12:00, 13:00 to 17:30","Thứ Ba","08:00 to 12:00, 13:00 to 17:30","Thứ Tư","08:00 to 12:00, 13:00 to 17:30","+84 28 3925 6886",,"1","Gò Vấp, Hồ Chí Minh","18C Đ. Phan Văn Trị","Trung Tâm Bảo Hành LG Gò Vấp","4.5","https://www.google.com/maps/search/?api=1&query=Trung%20T%C3%A2m%20B%E1%BA%A3o%20H%C3%A0nh%20LG%20G%C3%B2%20V%E1%BA%A5p&query_place_id=ChIJMV2ACjApdTERiCDMqZH6A-M","http://lg.com/vn","39"
"Số 32, Đường số 02, KDC, CityLand Park Hills, Gò Vấp, Hồ Chí Minh, Việt Nam","Spa mặt","false",,,"10.8344708","106.6696885",,,,,,,,,,,,,,,"+84 933 925 355",,"49","Gò Vấp, Hồ Chí Minh","Số 32, Đường số 02, KDC","TAMI Spa and Beauty - CityLand Park Hills",,"https://www.google.com/maps/search/?api=1&query=TAMI%20Spa%20and%20Beauty%20-%20CityLand%20Park%20Hills&query_place_id=ChIJp6skhWopdTER3eNk8mnMO2s",,"0"
"95-97 Đ Số 3, KDC Cityland Park Hills, Gò Vấp, Hồ Chí Minh, Việt Nam","Trung tâm giáo dục","false",,,"10.8380879","106.6703649","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00","Thứ Ba","08:00 to 21:00","Thứ Tư","08:00 to 21:00","+84 28 7307 5779",,"42","Gò Vấp, Hồ Chí Minh","95-97 Đ Số 3","IvyPrep Cityland Park Hills",,"https://www.google.com/maps/search/?api=1&query=IvyPrep%20Cityland%20Park%20Hills&query_place_id=ChIJ98PJZaQpdTERckxG9cMTzws",,"0"
"56 Đ. Số 12, KDC Cityland Park Hills, Gò Vấp, Hồ Chí Minh 70000, Việt Nam","Văn phòng công ty","true",,,"10.8373463","106.6673122","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"46","Gò Vấp, Hồ Chí Minh","56 Đ. Số 12","VietCapital Real","4.5","https://www.google.com/maps/search/?api=1&query=VietCapital%20Real&query_place_id=ChIJh3OBg68pdTERhFMnntwJjNs",,"17"
"26 Đường Số 3, KDC Cityland Park Hills, Gò Vấp, Hồ Chí Minh 700000, Việt Nam","Nhà hàng","false",,,"10.8345647","106.670592","Thứ Năm","06:30 to 14:00, 16:00 to 21:00","Thứ Sáu","06:30 to 14:00, 16:00 to 21:00","Thứ Bảy","06:30 to 14:00, 16:00 to 21:00","Chủ Nhật","06:30 to 14:00, 16:00 to 21:00","Thứ Hai","06:30 to 14:00, 16:00 to 21:00","Thứ Ba","06:30 to 14:00, 16:00 to 21:00","Thứ Tư","06:30 to 14:00, 16:00 to 21:00","+84 817 217 328",,"47","Gò Vấp, Hồ Chí Minh","26 Đường Số 3","Bánh Canh Cá Lóc Hiếu Quảng Trị - City Land Park Hills, Gò Vấp","4.8","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Canh%20C%C3%A1%20L%C3%B3c%20Hi%E1%BA%BFu%20Qu%E1%BA%A3ng%20Tr%E1%BB%8B%20-%20City%20Land%20Park%20Hills%2C%20G%C3%B2%20V%E1%BA%A5p&query_place_id=ChIJ__eJdm8pdTERtKOd7tg3ZAU","http://banhcanhcaloc.vn/","33"
"F.10, 30 Đ. Số 9, Khu Dân Cư Cityland Park Hills, Gò Vấp, Hồ Chí Minh 70000, Việt Nam","Spa sức khỏe","false",,,"10.8379547","106.6691323","Thứ Năm","09:00 to 20:00","Thứ Sáu","09:00 to 20:00","Thứ Bảy","09:00 to 20:00","Chủ Nhật","09:00 to 20:00","Thứ Hai","09:00 to 20:00","Thứ Ba","09:00 to 20:00","Thứ Tư","09:00 to 20:00","+84 933 222 415",,"48","Gò Vấp, Hồ Chí Minh","F.10, 30 Đ. Số 9","Gội đầu dưỡng sinh Gò Vấp - Viện Kim Healing Cityland","5","https://www.google.com/maps/search/?api=1&query=G%E1%BB%99i%20%C4%91%E1%BA%A7u%20d%C6%B0%E1%BB%A1ng%20sinh%20G%C3%B2%20V%E1%BA%A5p%20-%20Vi%E1%BB%87n%20Kim%20Healing%20Cityland&query_place_id=ChIJ5-tBWhwpdTERj88VBjPS8vo","https://vien-kim-lady-goi-dau-duong-sinh-chuyen-nghiep.business.site/?utm_source=gmb&utm_medium=referral","385"
"Đường số 10, Cityland Park Hill, Gò Vấp, Hồ Chí Minh, Việt Nam","Chung cư","false",,,"10.8364659","106.6678128",,,,,,,,,,,,,,,,,"31","Gò Vấp, Hồ Chí Minh","Đường số 10","Chung Cư Cityland Park Hills CH1","4.5","https://www.google.com/maps/search/?api=1&query=Chung%20C%C6%B0%20Cityland%20Park%20Hills%20CH1&query_place_id=ChIJ6wIv43gpdTERht3UMbEK7is",,"13"
"30 Đ. Số 8, Phường 11, Gò Vấp, Hồ Chí Minh 70000, Việt Nam","Bảo tàng","true",,,"10.8378447","106.6637953",,,,,,,,,,,,,,,,,"17","Gò Vấp, Hồ Chí Minh","30 Đ. Số 8","Hồ Biểu Chánh-An Tất Viên","4.2","https://www.google.com/maps/search/?api=1&query=H%E1%BB%93%20Bi%E1%BB%83u%20Ch%C3%A1nh-An%20T%E1%BA%A5t%20Vi%C3%AAn&query_place_id=ChIJKYNP1a4pdTERaqsH9DXncKE","http://www.hobieuchanh.com/","47"
"RMPC+HG3, Đ Số 3, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam","Khu liên hợp căn hộ","true",,,"10.83639","106.671304",,,,,,,,,,,,,,,,,"29","Gò Vấp, Hồ Chí Minh","RMPC+HG3, Đ Số 3","Citylan Park Hills","5","https://www.google.com/maps/search/?api=1&query=Citylan%20Park%20Hills&query_place_id=ChIJ3S1HkA8pdTERjpnexHEM9Xk",,"1"
"276/31/141K, Đ. Thống Nhất, Phường 16, Gò Vấp, Hồ Chí Minh 71000, Việt Nam","Bảo tàng đồ chơi","false",,,"10.8401923","106.66669",,,,,,,,,,,,,,,"+84 975 040 030",,"20","Gò Vấp, Hồ Chí Minh","276/31/141K, Đ. Thống Nhất","ĐỒ CHƠI TRẺ EM MYZIN",,"https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BB%92%20CH%C6%A0I%20TR%E1%BA%BA%20EM%20MYZIN&query_place_id=ChIJRyJ86FIpdTERQ-PWrm3ho_k","https://shopee.vn/user/purchase/","0"
"Đ Số 3, KDC Cityland Park Hills, Gò Vấp, Hồ Chí Minh, Việt Nam","Trung tâm thương mại","false",,,"10.8361586","106.6687244","Thứ Năm","08:00 to 22:00","Thứ Sáu","08:00 to 22:00","Thứ Bảy","08:00 to 22:00","Chủ Nhật","08:00 to 22:00","Thứ Hai","08:00 to 22:00","Thứ Ba","08:00 to 22:00","Thứ Tư","08:00 to 22:00","+84 1900 565653",,"30","Gò Vấp, Hồ Chí Minh","Đ Số 3","Park Hills Palace","5","https://www.google.com/maps/search/?api=1&query=Park%20Hills%20Palace&query_place_id=ChIJdywXXbcpdTEROfDOanlp4hE",,"4"
"18 Đ. Phan Văn Trị, KDC Cityland Park Hills, Gò Vấp, Hồ Chí Minh 700000, Việt Nam","Khu liên hợp căn hộ","true",,,"10.8346462","106.6677709","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"28","Gò Vấp, Hồ Chí Minh","18 Đ. Phan Văn Trị","Khu dân cư Cityland Park Hills","4.4","https://www.google.com/maps/search/?api=1&query=Khu%20d%C3%A2n%20c%C6%B0%20Cityland%20Park%20Hills&query_place_id=ChIJYwoFZlApdTERRo11wcxkRVI","https://citylandparkhills.vn/","197"
"51 Hẻm 208 Đ. Số 9, KDC Cityland Park Hills, Gò Vấp, Thành phố Hồ Chí Minh 700000, Việt Nam","Spa sức khỏe","true",,,"10.8415042","106.6684847",,,,,,,,,,,,,,,"+84 976 804 083",,"1","Gò Vấp, Thành phố Hồ Chí Minh","51 Hẻm 208 Đ. Số 9","Nắng spa",,"https://www.google.com/maps/search/?api=1&query=N%E1%BA%AFng%20spa&query_place_id=ChIJy5trDsgpdTERv_tTxIIbXbU","https://www.facebook.com/nangspa.goidauduongsinh/","0"
"Số 29 Đ. Số 9, KDC Cityland Park Hills, Gò Vấp, Hồ Chí Minh, Việt Nam","Văn phòng công ty","false",,,"10.8378241","106.6689566","Thứ Năm","08:00 to 17:00","Thứ Sáu","08:00 to 17:00","Thứ Bảy","08:00 to 00:00","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 17:00","Thứ Ba","08:00 to 05:00","Thứ Tư","08:00 to 17:00",,,"3","Gò Vấp, Hồ Chí Minh","Số 29 Đ. Số 9","CÔNG TY CỔ PHẦN MIANMI",,"https://www.google.com/maps/search/?api=1&query=C%C3%94NG%20TY%20C%E1%BB%94%20PH%E1%BA%A6N%20MIANMI&query_place_id=ChIJITbrLKwpdTER1xGLj2E1RIA",,"0"
"86 Đường Số 11, KDC Cityland Park Hill, Gò Vấp, Hồ Chí Minh, Việt Nam","Nhà điều hành du lịch","true",,,"10.837623","106.6673376",,,,,,,,,,,,,,,"+84 352 811 058",,"1","Gò Vấp, Hồ Chí Minh","86 Đường Số 11","VIETNAM P&C TRAVEL","3","https://www.google.com/maps/search/?api=1&query=VIETNAM%20P%26C%20TRAVEL&query_place_id=ChIJ04Mg368pdTER-TBfa086X3s",,"2"
"18 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh 700000, Việt Nam","Công ty kinh doanh bất động sản","false",,,"10.8346462","106.6677709",,,,,,,,,,,,,,,"+84 961 795 508",,"2","Gò Vấp, Hồ Chí Minh","18 Đ. Phan Văn Trị","Ngan Phat",,"https://www.google.com/maps/search/?api=1&query=Ngan%20Phat&query_place_id=ChIJm6BcxXQpdTER9itpf3c7gDY",,"0"
"RMMC+5PH, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam","Công viên","true",,,"10.8329295","106.6718702","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"24","Gò Vấp, Hồ Chí Minh","RMMC+5PH","Bia đá huyền thoại",,"https://www.google.com/maps/search/?api=1&query=Bia%20%C4%91%C3%A1%20huy%E1%BB%81n%20tho%E1%BA%A1i&query_place_id=ChIJ7QwWZYYpdTERG88QamRUysk",,"0"
"52 Đ. Số 8, KDC Cityland Park Hills, Gò Vấp, Hồ Chí Minh, Việt Nam","Cửa hàng","true",,,"10.8383245","106.6633682",,,,,,,,,,,,,,,,,"31","Gò Vấp, Hồ Chí Minh","52 Đ. Số 8","the MyVi Mart",,"https://www.google.com/maps/search/?api=1&query=the%20MyVi%20Mart&query_place_id=ChIJ9dFcOwApdTERm9R1hSHZ2Do",,"0"
"672 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam","Trung tâm thương mại","true",,,"10.8335741","106.6710218","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"25","Gò Vấp, Hồ Chí Minh","672 Đ. Phan Văn Trị","CITY LAND PARK HILLS","4.5","https://www.google.com/maps/search/?api=1&query=CITY%20LAND%20PARK%20HILLS&query_place_id=ChIJt1s_sAApdTER2kYlmnRyA80",,"683"
"RMP8+9R4, Đ. Số 8, KDC Cityland Park Hills, Gò Vấp, Hồ Chí Minh, Việt Nam","Chung cư","true",,,"10.8358795","106.667068",,,,,,,,,,,,,,,"+84 933 005 982",,"27","Gò Vấp, Hồ Chí Minh","RMP8+9R4, Đ. Số 8","Cityland Park Hills CH2","4.3","https://www.google.com/maps/search/?api=1&query=Cityland%20Park%20Hills%20CH2&query_place_id=ChIJ-aZepKMpdTERuV5PUFJoFd4",,"8"
"672A7 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam","Ngân hàng","true",,,"10.8333197","106.6713283","Thứ Năm","08:30 to 16:00","Thứ Sáu","08:30 to 16:00","Thứ Bảy","Đóng cửa","Chủ Nhật","Đóng cửa","Thứ Hai","08:30 to 16:00","Thứ Ba","08:30 to 16:00","Thứ Tư","08:30 to 16:00","+84 28 7771 0999",,"16","Gò Vấp, Hồ Chí Minh","672A7 Đ. Phan Văn Trị","Public Bank CN Gò Vấp","4.7","https://www.google.com/maps/search/?api=1&query=Public%20Bank%20CN%20G%C3%B2%20V%E1%BA%A5p&query_place_id=ChIJtxbH8ZcpdTERu1z009WAC8I",,"21"
"672A29 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh 700000, Việt Nam","Văn phòng công ty","false",,,"10.8337577","106.6701111","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 938 603 822",,"18","Gò Vấp, Hồ Chí Minh","672A29 Đ. Phan Văn Trị","AZVAY - Dịch vụ đáo hạn & giải chấp ngân hàng","4.4","https://www.google.com/maps/search/?api=1&query=AZVAY%20-%20D%E1%BB%8Bch%20v%E1%BB%A5%20%C4%91%C3%A1o%20h%E1%BA%A1n%20%26%20gi%E1%BA%A3i%20ch%E1%BA%A5p%20ng%C3%A2n%20h%C3%A0ng&query_place_id=ChIJnznSl0kpdTERfEglsAMHbjg","https://azvay.com/","12"
"672A20 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh 100000, Việt Nam","Thẩm mỹ viện","false",,,"10.8334699","106.6707325","Thứ Năm","08:30 to 19:00","Thứ Sáu","08:30 to 19:00","Thứ Bảy","08:30 to 19:00","Chủ Nhật","08:30 to 19:00","Thứ Hai","08:30 to 19:00","Thứ Ba","08:30 to 19:00","Thứ Tư","08:30 to 19:00","+84 931 861 382",,"17","Gò Vấp, Hồ Chí Minh","672A20 Đ. Phan Văn Trị","Bệnh viện Thẩm Mỹ Quốc Tế Dr Germany","4.2","https://www.google.com/maps/search/?api=1&query=B%E1%BB%87nh%20vi%E1%BB%87n%20Th%E1%BA%A9m%20M%E1%BB%B9%20Qu%E1%BB%91c%20T%E1%BA%BF%20Dr%20Germany&query_place_id=ChIJ4RXyMXQpdTER_dWcKyqfDXU","https://dr-germany.vn/","21"
"31 Đường số 2, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam","Trường dạy tiếng Anh","true",,,"10.8340771","106.669786","Thứ Năm","07:30 to 20:30","Thứ Sáu","Đóng cửa","Thứ Bảy","07:30 to 20:30","Chủ Nhật","07:30 to 20:30","Thứ Hai","07:30 to 17:30","Thứ Ba","07:30 to 17:30","Thứ Tư","07:30 to 20:30","+84 28 6260 3939",,"19","Gò Vấp, Hồ Chí Minh","31 Đường số 2","IALC Vietnam","5","https://www.google.com/maps/search/?api=1&query=IALC%20Vietnam&query_place_id=ChIJu3lN4ZApdTERD6SJj6iper0","https://unia.vn/","12"
"3 Đường số 2, Cityland Park Hills, Gò Vấp, Hồ Chí Minh 700000, Việt Nam","Spa","false",,,"10.8335214","106.6715819","Thứ Năm","08:30 to 20:00","Thứ Sáu","08:30 to 20:00","Thứ Bảy","08:30 to 20:00","Chủ Nhật","08:30 to 20:00","Thứ Hai","08:30 to 20:00","Thứ Ba","08:30 to 20:00","Thứ Tư","08:30 to 20:00","+84 906 227 725",,"20","Gò Vấp, Hồ Chí Minh","3 Đường số 2","BEE Spa-Clinic | Điều trị nám Gò Vấp | Massage Body Gò Vấp| Nail Gò Vấp | Triệt Lông Gò Vấp","5","https://www.google.com/maps/search/?api=1&query=BEE%20Spa-Clinic%20%7C%20%C4%90i%E1%BB%81u%20tr%E1%BB%8B%20n%C3%A1m%20G%C3%B2%20V%E1%BA%A5p%20%7C%20Massage%20Body%20G%C3%B2%20V%E1%BA%A5p%7C%20Nail%20G%C3%B2%20V%E1%BA%A5p%20%7C%20Tri%E1%BB%87t%20L%C3%B4ng%20G%C3%B2%20V%E1%BA%A5p&query_place_id=ChIJyz6PI-cpdTERDKiZ_8zKqNY","http://beespaclinic.com/","11"
"13 Đ. Số 7, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam","Siêu thị","true",,,"10.8347437","106.6679321","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 901 682 982",,"3","Gò Vấp, Hồ Chí Minh","13 Đ. Số 7","Siêu thị Mini TT Mart",,"https://www.google.com/maps/search/?api=1&query=Si%C3%AAu%20th%E1%BB%8B%20Mini%20TT%20Mart&query_place_id=ChIJr1sryPkpdTERwjYhgk2QsV4",,"0"
"54 Đ. Số 8, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam","Quán cà phê","true",,,"10.8363352","106.6680453",,,,,,,,,,,,,,,,,"2","Gò Vấp, Hồ Chí Minh","54 Đ. Số 8","TRADING COFFEE","4","https://www.google.com/maps/search/?api=1&query=TRADING%20COFFEE&query_place_id=ChIJ1exaFPMpdTERh5r-vMPgDqA",,"4"
"RMP8+7WV, Đ. Số 8, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","Khu ăn uống","true",,,"10.8357353","106.6672997",,,,,,,,,,,,,,,,,"4","Gò Vấp, Thành phố Hồ Chí Minh","RMP8+7WV, Đ. Số 8","Quán Cơm cô 5",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20c%C3%B4%205&query_place_id=ChIJuy0uGLopdTERUfitw6p_L5w",,"0"
"Đ. Số 8, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam","Quán cà phê","false",,,"10.8358709","106.6667255","Thứ Năm","06:00 to 22:30","Thứ Sáu","06:00 to 22:30","Thứ Bảy","06:30 to 22:00","Chủ Nhật","06:00 to 22:00","Thứ Hai","06:00 to 22:30","Thứ Ba","06:00 to 22:30","Thứ Tư","06:00 to 22:30","+84 933 005 982",,"1","Gò Vấp, Hồ Chí Minh","Đ. Số 8","Mộc Caffe","4.7","https://www.google.com/maps/search/?api=1&query=M%E1%BB%99c%20Caffe&query_place_id=ChIJx48Zi9ApdTER_aIGYwbmMkQ",,"15"
"35 Đường số 2, 18 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh 70000, Việt Nam","Trung tâm yoga","true",,,"10.8338538","106.670627","Thứ Năm","06:00 to 20:00","Thứ Sáu","06:00 to 20:00","Thứ Bảy","Đóng cửa","Chủ Nhật","Đóng cửa","Thứ Hai","06:00 to 20:00","Thứ Ba","06:00 to 20:00","Thứ Tư","06:00 to 20:00","+84 386 227 085",,"74","Gò Vấp, Hồ Chí Minh","35 Đường số 2, 18 Đ. Phan Văn Trị","LIFE YOGA",,"https://www.google.com/maps/search/?api=1&query=LIFE%20YOGA&query_place_id=ChIJCd4jRk0pdTERqPHyBuJWFNc",,"0"
"10 Đường số 2, Phường 10, Gò Vấp, Hồ Chí Minh 727010, Việt Nam","Cửa hàng tạp phẩm","false",,,"10.8336407","106.6712325",,,,,,,,,,,,,,,"+84 393 816 845",,"73","Gò Vấp, Hồ Chí Minh","10 Đường số 2","Tạp Hóa SEO",,"https://www.google.com/maps/search/?api=1&query=T%E1%BA%A1p%20H%C3%B3a%20SEO&query_place_id=ChIJnWhuEywvdTERtAOc5aGZWQY",,"0"
"672A Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam","Cố vấn tài chính","true",,,"10.8334595","106.6707776","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Đóng cửa","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 938 615 192",,"72","Gò Vấp, Hồ Chí Minh","672A Đ. Phan Văn Trị","Công Ty TNHH Huy Hoàng",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Ty%20TNHH%20Huy%20Ho%C3%A0ng&query_place_id=ChIJVVxoZIQpdTERHCEIfSY49jI","https://huyhoangfn.com.vn/","0"
"1249 Đ. Phan Văn Trị, Cityland Center Hills, Gò Vấp, Hồ Chí Minh, Việt Nam",,"true",,,"10.8334788","106.6709835",,,,,,,,,,,,,,,,,"71","Gò Vấp, Hồ Chí Minh","1249 Đ. Phan Văn Trị","Công Ty Cổ Phần Xuất Nhập Khẩu Thế Giới Vang",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Ty%20C%E1%BB%95%20Ph%E1%BA%A7n%20Xu%E1%BA%A5t%20Nh%E1%BA%ADp%20Kh%E1%BA%A9u%20Th%E1%BA%BF%20Gi%E1%BB%9Bi%20Vang&query_place_id=ChIJ___4sAApdTERsrFeQSac6U0",,"0"
"1223 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam",,"true",,,"10.8331374","106.6713398",,,,,,,,,,,,,,,"+84 28 3502 7136",,"69","Gò Vấp, Hồ Chí Minh","1223 Đ. Phan Văn Trị","Đại Lý Vé Máy Bay Hòa Thịnh",,"https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BA%A1i%20L%C3%BD%20V%C3%A9%20M%C3%A1y%20Bay%20H%C3%B2a%20Th%E1%BB%8Bnh&query_place_id=ChIJy4cBuQApdTERxF__V9CDvC0",,"0"
"672 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,"true",,,"10.8337453","106.6710998",,,,,,,,,,,,,,,,,"70","Gò Vấp, Thành phố Hồ Chí Minh","672 Đ. Phan Văn Trị","Wonhee Korea",,"https://www.google.com/maps/search/?api=1&query=Wonhee%20Korea&query_place_id=ChIJ6-OMrwApdTER-oLi4a7A9OQ",,"0"
"672 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam","Văn phòng công ty","true",,,"10.833494","106.6709385",,,,,,,,,,,,,,,,,"68","Gò Vấp, Hồ Chí Minh","672 Đ. Phan Văn Trị","SAPPHIRE VIETNAM TRADING COMPANY[LTD]",,"https://www.google.com/maps/search/?api=1&query=SAPPHIRE%20VIETNAM%20TRADING%20COMPANY%5BLTD%5D&query_place_id=ChIJVYKkSoApdTERS0jT6uW2bBo",,"0"
"672 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","Công nghiệp mỹ phẩm","true",,,"10.8334364","106.6710174",,,,,,,,,,,,,,,"+84 963 859 068",,"67","Gò Vấp, Thành phố Hồ Chí Minh","672 Đ. Phan Văn Trị","Gia Công Mỹ Phẩm - Nhamaymypham.vn",,"https://www.google.com/maps/search/?api=1&query=Gia%20C%C3%B4ng%20M%E1%BB%B9%20Ph%E1%BA%A9m%20-%20Nhamaymypham.vn&query_place_id=ChIJv8DEbFspdTEREiGAE6loH5s","https://nhamaymypham.vn/","0"
"RMMC+C85 672A59, Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam","Công ty kinh doanh bất động sản","false",,,"10.8334854","106.6708622",,,,,,,,,,,,,,,"+84 909 351 318",,"65","Gò Vấp, Hồ Chí Minh","RMMC+C85 672A59, Đ. Phan Văn Trị","Công ty TNHH Đầu Tư Địa Ốc Thành Phố",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20ty%20TNHH%20%C4%90%E1%BA%A7u%20T%C6%B0%20%C4%90%E1%BB%8Ba%20%E1%BB%90c%20Th%C3%A0nh%20Ph%E1%BB%91&query_place_id=ChIJm9ycj-0pdTER1PgDACZCpyc",,"0"
"19 đường số 2, KDC city land park hill, Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh, Việt Nam","Cửa hàng tạp hóa","false",,,"10.8336422","106.6712467","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 764 312 865",,"64","Gò Vấp, Hồ Chí Minh","19 đường số 2, KDC city land park hill, Đ. Phan Văn Trị","Tinh dầu hương liệu châu âu - Frey Frey",,"https://www.google.com/maps/search/?api=1&query=Tinh%20d%E1%BA%A7u%20h%C6%B0%C6%A1ng%20li%E1%BB%87u%20ch%C3%A2u%20%C3%A2u%20-%20Frey%20Frey&query_place_id=ChIJ_dnwux0pdTERRUUc5wUvVdg","https://www.facebook.com/TinhdaunuochoaFreyFrey/","0"
"11 Đường số 2, KDC Cityland Park Hills, Quận Gò, Hồ Chí Minh 70000, Việt Nam","Cửa hàng mỹ phẩm","false",,,"10.8335567","106.6715162","Thứ Năm","09:00 to 17:00","Thứ Sáu","09:00 to 17:00","Thứ Bảy","09:00 to 17:00","Chủ Nhật","Đóng cửa","Thứ Hai","09:00 to 17:00","Thứ Ba","09:00 to 17:00","Thứ Tư","09:00 to 17:00","+84 942 344 646",,"66","Quận Gò, Hồ Chí Minh","11 Đường số 2","Cửa Hàng Mỹ Phẩm",,"https://www.google.com/maps/search/?api=1&query=C%E1%BB%ADa%20H%C3%A0ng%20M%E1%BB%B9%20Ph%E1%BA%A9m&query_place_id=ChIJ6793sGMpdTERtQHjohWaKOs","https://www.facebook.com/daxinhcosmetics/","0"
"18A Đ. Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh 700000, Việt Nam",,"true",,,"10.8335592","106.6706841",,,,,,,,,,,,,,,,,"63","Gò Vấp, Hồ Chí Minh","18A Đ. Phan Văn Trị","Công Ty Tnhh Wanhui Trade",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Ty%20Tnhh%20Wanhui%20Trade&query_place_id=ChIJ4Q0xlQApdTERGhhMu3QF1zc",,"0"
