"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"Tổ 5 Ấp 4, Đông Thạnh, Hóc Môn, Bình Phước, Việt Nam","Vườn","false",,,"10.9065296","106.6559151","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày",,"8","Hóc Môn, Bình Phước","Tổ 5 Ấp 4","Trần Tài",,"https://www.google.com/maps/search/?api=1&query=Tr%E1%BA%A7n%20T%C3%A0i&query_place_id=ChIJxT-Fs6TXdDERDyRkAUqlyeY",,"0"
"WM4C+F2G, Nhị Bình, Hóc Môn, Hồ Chí Minh, Việt Nam","Vườn","true",,,"10.906177","106.6700855",,,,,,,,,,,,,,,,"16","Hóc Môn, Hồ Chí Minh","WM4C+F2G","Tuan Le's garden",,"https://www.google.com/maps/search/?api=1&query=Tuan%20Le's%20garden&query_place_id=ChIJG-4NYTXXdDERszbj3JueB7g",,"0"
"4C Đ. Đặng Thúc Vịnh, Ấp 3, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9175079","106.6521915","Thứ Ba","08:00 to 21:00","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00","$$","14","Hóc Môn, Hồ Chí Minh","4C Đ. Đặng Thúc Vịnh","Khu Nghỉ Dưỡng Villa H2O","3.9","https://www.google.com/maps/search/?api=1&query=Khu%20Ngh%E1%BB%89%20D%C6%B0%E1%BB%A1ng%20Villa%20H2O&query_place_id=ChIJo_aJ1HTWdDER_fyLqJz2XjI",,"725"
"15/3G D. Công Khi, Ấp 1, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam","Nhà khách","true",,,"10.8708595","106.5630416",,,,,,,,,,,,,,,,"25","Hóc Môn, Thành phố Hồ Chí Minh","15/3G D. Công Khi","Nhà Nghỉ Minh Phúc",,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20Ngh%E1%BB%89%20Minh%20Ph%C3%BAc&query_place_id=ChIJ39eUlusqdTERXBzzJfiCTsM",,"0"
"139 Đường Nguyễn Thị Ly, Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh 70000, Việt Nam","Cửa hàng nội thất sân vườn","false",,,"10.8790427","106.5525145","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Đóng cửa","Thứ Năm","Đóng cửa","Thứ Sáu","Đóng cửa","Thứ Bảy","Đóng cửa","Chủ Nhật","Đóng cửa","Thứ Hai","Mở cửa cả ngày",,"24","Hóc Môn, Hồ Chí Minh","139 Đường Nguyễn Thị Ly","Ghế Sắt Nội Thất SCA",,"https://www.google.com/maps/search/?api=1&query=Gh%E1%BA%BF%20S%E1%BA%AFt%20N%E1%BB%99i%20Th%E1%BA%A5t%20SCA&query_place_id=ChIJP1qn-iYrdTERQspl6iyGFSI",,"0"
"Hóc Môn, Hồ Chí Minh, Việt Nam",,"false",,,"10.8790427","106.5525145",,,,,,,,,,,,,,,,"23","Hóc Môn, Hồ Chí Minh",,"Xuân Thới Sơn",,"https://www.google.com/maps/search/?api=1&query=Xu%C3%A2n%20Th%E1%BB%9Bi%20S%C6%A1n&query_place_id=ChIJB4TB_6EqdTERBO_Wd2BE9Iw",,"0"
"86/7G Ấp 6, Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.8790427","106.5525145",,,,,,,,,,,,,,,,"22","Hóc Môn, Hồ Chí Minh","86/7G Ấp 6","Công Ty TNHH Thương Mại Xuất Nhập Khẩu Mỹ Lệ",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Ty%20TNHH%20Th%C6%B0%C6%A1ng%20M%E1%BA%A1i%20Xu%E1%BA%A5t%20Nh%E1%BA%ADp%20Kh%E1%BA%A9u%20M%E1%BB%B9%20L%E1%BB%87&query_place_id=ChIJAQAAAKQqdTEReVCCXkPOwwg",,"0"
"302/5w Đ. Phạm Thị Giây, Âp Tam Đông, Hóc Môn, Hồ Chí Minh, Việt Nam","Khách sạn","false",,,"10.8849409","106.6248855",,,,,,,,,,,,,,,,"32","Hóc Môn, Hồ Chí Minh","302/5w Đ. Phạm Thị Giây","Khách sạn HT","4.7","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20s%E1%BA%A1n%20HT&query_place_id=ChIJAS_kD5DVdDERco2NTNVtEn0",,"17"
"139/5N Đ. Phạm Thị Giây, Âp Tam Đông, Hóc Môn, Hồ Chí Minh, Việt Nam","Khách sạn nghỉ dưỡng","false",,,"10.8825836","106.6214691",,,,,,,,,,,,,,,,"65","Hóc Môn, Hồ Chí Minh","139/5N Đ. Phạm Thị Giây","Công ty HALIAN (Đào Gia)","3.7","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20ty%20HALIAN%20(%C4%90%C3%A0o%20Gia)&query_place_id=ChIJv_rm6PjVdDER7RRxt42xeww",,"24"
"2/15, Đường Bùi Công Trừng, Xã Đông Thạnh, Hóc Môn, Tp.HCM, Đông Thạnh, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam","Cửa hàng bách hóa","true",,,"10.9083847","106.650946",,,,,,,,,,,,,,,,"43","Hóc Môn, Thành phố Hồ Chí Minh","2/15, Đường Bùi Công Trừng, Xã Đông Thạnh, Hóc Môn, Tp.HCM","Tạp Hóa Út Lớn","5","https://www.google.com/maps/search/?api=1&query=T%E1%BA%A1p%20H%C3%B3a%20%C3%9At%20L%E1%BB%9Bn&query_place_id=ChIJWar0r2nWdDERp9LQmzz9RmY",,"1"
"242 Trần Văn Mười, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà cung cấp nông cụ","false",,,"10.8702417","106.5888362",,,,,,,,,,,,,,,,"50","Hóc Môn, Hồ Chí Minh","242 Trần Văn Mười","Đại Lý Thức Ăn Gia Súc Long Trọng",,"https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BA%A1i%20L%C3%BD%20Th%E1%BB%A9c%20%C4%82n%20Gia%20S%C3%BAc%20Long%20Tr%E1%BB%8Dng&query_place_id=ChIJQSu5vWQqdTERMK_WI0mhmJA",,"0"
"43/2 Lê Thị Hà, Tân Xuân, Hóc Môn, Hồ Chí Minh, Việt Nam","Sân chơi","true",,,"10.875349","106.59899","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày",,"49","Hóc Môn, Hồ Chí Minh","43/2 Lê Thị Hà","Khu vui chơi Tom và Jerry","4.9","https://www.google.com/maps/search/?api=1&query=Khu%20vui%20ch%C6%A1i%20Tom%20v%C3%A0%20Jerry&query_place_id=ChIJI5WT3RArdTERmpYArmHINaY",,"9"
"79/2/4 Đường Đông Thạnh 4, Đông Thạnh, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.9050728","106.6403559",,,,,,,,,,,,,,,,"42","Hóc Môn, Thành phố Hồ Chí Minh","79/2/4 Đường Đông Thạnh 4","79/2/4 Nhà Trọ Ông Nguyễn Thế Điệp","4","https://www.google.com/maps/search/?api=1&query=79%2F2%2F4%20Nh%C3%A0%20Tr%E1%BB%8D%20%C3%94ng%20Nguy%E1%BB%85n%20Th%E1%BA%BF%20%C4%90i%E1%BB%87p&query_place_id=ChIJFQl9bB3XdDERUsoAJtq9wmI",,"1"
"VHJM+C6C, Nguyễn Văn Bứa, Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh, Việt Nam","Chợ trời","true",,,"10.8810515","106.5830214","Thứ Ba","06:00 to 18:00","Thứ Tư","06:00 to 18:00","Thứ Năm","06:00 to 18:00","Thứ Sáu","06:00 to 18:00","Thứ Bảy","06:00 to 18:00","Chủ Nhật","06:00 to 18:00","Thứ Hai","06:00 to 18:00",,"47","Hóc Môn, Hồ Chí Minh","VHJM+C6C, Nguyễn Văn Bứa","Chợ Xuân Thới Sơn","4","https://www.google.com/maps/search/?api=1&query=Ch%E1%BB%A3%20Xu%C3%A2n%20Th%E1%BB%9Bi%20S%C6%A1n&query_place_id=ChIJQUqYw38qdTERh8YZSLmGBYQ",,"307"
"36/2A, 36 Nguyễn Văn Bứa, Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh, Việt Nam","Trung tâm cộng đồng","true",,,"10.8751058","106.5754297",,,,,,,,,,,,,,,,"46","Hóc Môn, Hồ Chí Minh","36/2A, 36 Nguyễn Văn Bứa","Ban bồi thường Giải phóng Mặt bằng huyện Hóc Môn","5","https://www.google.com/maps/search/?api=1&query=Ban%20b%E1%BB%93i%20th%C6%B0%E1%BB%9Dng%20Gi%E1%BA%A3i%20ph%C3%B3ng%20M%E1%BA%B7t%20b%E1%BA%B1ng%20huy%E1%BB%87n%20H%C3%B3c%20M%C3%B4n&query_place_id=ChIJVaak4wgrdTERzlq4sUKozpo",,"1"
"41/4B Trần Văn Mười, Ấp Xuân Thới Đông 2, Hóc Môn, Hồ Chí Minh, Việt Nam","Siêu thị","false",,,"10.8703988","106.5889535","Thứ Ba","06:30 to 21:30","Thứ Tư","06:30 to 21:30","Thứ Năm","06:30 to 21:30","Thứ Sáu","06:30 to 21:30","Thứ Bảy","06:30 to 21:30","Chủ Nhật","06:30 to 21:30","Thứ Hai","06:30 to 21:30",,"45","Hóc Môn, Hồ Chí Minh","41/4B Trần Văn Mười","Siêu thị Bách hóa XANH 41/4B Trần Văn Mười","4.6","https://www.google.com/maps/search/?api=1&query=Si%C3%AAu%20th%E1%BB%8B%20B%C3%A1ch%20h%C3%B3a%20XANH%2041%2F4B%20Tr%E1%BA%A7n%20V%C4%83n%20M%C6%B0%E1%BB%9Di&query_place_id=ChIJYbSSHtIrdTER2rqHIQNFt5o","https://www.bachhoaxanh.com/","35"
"1/148d, Quốc lộ 22, Ấp Đình, Xã Tân Xuân, Huyện Hóc Môn, Thành Phố Hồ Chí Minh, Tân Xuân, Hóc Môn, Hồ Chí Minh, Việt Nam","Thợ may","true",,,"10.8804404","106.5951658",,,,,,,,,,,,,,,,"44","Hóc Môn, Hồ Chí Minh","1/148d, Quốc lộ 22, Ấp Đình, Xã Tân Xuân, Huyện Hóc Môn, Thành Phố Hồ Chí Minh","Nhà May Thy",,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20May%20Thy&query_place_id=ChIJHQ4KlncqdTERBCx6llgMCCo",,"0"
"3 QL22, Tân Xuân, Hóc Môn, Hồ Chí Minh, Việt Nam","Cửa hàng sửa chữa xe máy","true",,,"10.8732446","106.5948154","Thứ Ba","06:00 to 19:00","Thứ Tư","06:00 to 19:00","Thứ Năm","06:00 to 19:00","Thứ Sáu","06:00 to 19:00","Thứ Bảy","06:00 to 19:00","Chủ Nhật","06:00 to 19:00","Thứ Hai","06:00 to 19:00",,"43","Hóc Môn, Hồ Chí Minh","3 QL22","Tiệm Sửa Xe Tuấn Hà","4.1","https://www.google.com/maps/search/?api=1&query=Ti%E1%BB%87m%20S%E1%BB%ADa%20Xe%20Tu%E1%BA%A5n%20H%C3%A0&query_place_id=ChIJc1gbb3AqdTERPZB-nbQO6qg",,"7"
"Lê Thị Hà, Tân Xuân, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.8782291","106.5995106","Thứ Ba","09:00 to 22:00","Thứ Tư","09:00 to 22:00","Thứ Năm","09:00 to 22:00","Thứ Sáu","09:00 to 22:00","Thứ Bảy","09:00 to 22:00","Chủ Nhật","09:00 to 22:00","Thứ Hai","09:00 to 22:00","$$","42","Hóc Môn, Hồ Chí Minh","Lê Thị Hà","Quán hải sản Nha Trang 2","3.9","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20h%E1%BA%A3i%20s%E1%BA%A3n%20Nha%20Trang%202&query_place_id=ChIJm3DbnHYqdTERxHYSohjtkqQ",,"546"
"57 2 Nguyễn Văn Bứa, Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh, Việt Nam","Cửa hàng trang sức","false",,,"10.8806624","106.582782","Thứ Ba","07:00 to 21:30","Thứ Tư","07:00 to 21:30","Thứ Năm","07:00 to 21:30","Thứ Sáu","07:00 to 21:30","Thứ Bảy","07:00 to 21:30","Chủ Nhật","07:00 to 21:30","Thứ Hai","07:00 to 21:30",,"41","Hóc Môn, Hồ Chí Minh","57 2 Nguyễn Văn Bứa","Tiệm Vàng Quốc Trinh","4.8","https://www.google.com/maps/search/?api=1&query=Ti%E1%BB%87m%20V%C3%A0ng%20Qu%E1%BB%91c%20Trinh&query_place_id=ChIJpTIB0H8qdTERqaw5KkqOq4Y","https://g.page/tiemvangquoctrinh","20"
"3 Đặng Thúc Vịnh ấp 7, Đông Thạnh, Hóc Môn, Hồ Chí Minh, Việt Nam","Điện thờ","true",,,"10.918217","106.6496429",,,,,,,,,,,,,,,,"40","Hóc Môn, Hồ Chí Minh","3 Đặng Thúc Vịnh ấp 7","Đình Bình Lý","5","https://www.google.com/maps/search/?api=1&query=%C4%90%C3%ACnh%20B%C3%ACnh%20L%C3%BD&query_place_id=ChIJj2aOJmHWdDERP-FmIpCR40U",,"3"
"242 Trần Văn Mười, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Việt Nam","Công ty ga","true",,,"10.8702598","106.5888457",,,,,,,,,,,,,,,,"48","Hóc Môn, Hồ Chí Minh","242 Trần Văn Mười","Đại Lý Gas Long Trọng",,"https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BA%A1i%20L%C3%BD%20Gas%20Long%20Tr%E1%BB%8Dng&query_place_id=ChIJicCPvWQqdTERjv302-MNOBY",,"0"
"110 Đ. Trịnh Thị Dối, Đông Thạnh, Hóc Môn, Hồ Chí Minh, Việt Nam","Quán cà phê","true",,,"10.907732","106.6494087","Thứ Ba","06:30 to 21:00","Thứ Tư","06:30 to 21:00","Thứ Năm","06:30 to 21:00","Thứ Sáu","06:30 to 21:00","Thứ Bảy","06:30 to 21:00","Chủ Nhật","06:30 to 21:00","Thứ Hai","06:30 to 21:00",,"39","Hóc Môn, Hồ Chí Minh","110 Đ. Trịnh Thị Dối","Cafe Hoàng Kim","4.1","https://www.google.com/maps/search/?api=1&query=Cafe%20Ho%C3%A0ng%20Kim&query_place_id=ChIJcWZac2nWdDERbs2BTdsjLM0",,"16"
"223 Đặng Thúc Vịnh ấp 7, Đông Thạnh, Hóc Môn, Hồ Chí Minh 700000, Việt Nam","Bệnh viện thú y","false",,,"10.9057884","106.6391775",,,,,,,,,,,,,,,,"29","Hóc Môn, Hồ Chí Minh","223 Đặng Thúc Vịnh ấp 7","Phòng Khám Thú Y Ngọc Châu","4.9","https://www.google.com/maps/search/?api=1&query=Ph%C3%B2ng%20Kh%C3%A1m%20Th%C3%BA%20Y%20Ng%E1%BB%8Dc%20Ch%C3%A2u&query_place_id=ChIJ6VQ_VVbXdDERD2yyNY4PYsk","https://www.facebook.com/pktyngocchau","9"
"15C Đặng Thúc Vịnh ấp 7, Đông Thạnh, Hóc Môn, Hồ Chí Minh, Việt Nam","Dịch vụ chăm sóc thú nuôi","false",,,"10.9048388","106.6371808","Thứ Ba","08:30 to 21:00","Thứ Tư","08:30 to 21:00","Thứ Năm","08:30 to 21:00","Thứ Sáu","08:30 to 21:00","Thứ Bảy","08:30 to 21:00","Chủ Nhật","08:30 to 21:00","Thứ Hai","08:30 to 21:00",,"30","Hóc Môn, Hồ Chí Minh","15C Đặng Thúc Vịnh ấp 7","BÁO PETSHOP - Spa, hotel, phụ kiện chó mèo","5","https://www.google.com/maps/search/?api=1&query=B%C3%81O%20PETSHOP%20-%20Spa%2C%20hotel%2C%20ph%E1%BB%A5%20ki%E1%BB%87n%20ch%C3%B3%20m%C3%A8o&query_place_id=ChIJA9nOxEfXdDERdnr2E5bY4vo","https://www.facebook.com/baopetshop.hocmon?mibextid=LQQJ4d","15"
"WJ6W+9G4, Đ. Đặng Thúc Vịnh, Đông Thạnh, Hóc Môn, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.9108883","106.646332",,,,,,,,,,,,,,,,"28","Hóc Môn, Hồ Chí Minh","WJ6W+9G4, Đ. Đặng Thúc Vịnh","Cà phê",,"https://www.google.com/maps/search/?api=1&query=C%C3%A0%20ph%C3%AA&query_place_id=ChIJjZGNO5zXdDEReOPeTiDOk8w",,"0"
"5/18B, Ấp 4, Xã Đông Thạnh, Huyện Hóc Môn, Đông Thạnh, Hóc Môn, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.907838","106.645393",,,,,,,,,,,,,,,,"26","Hóc Môn, Hồ Chí Minh","5/18B, Ấp 4, Xã Đông Thạnh, Huyện Hóc Môn","Nhà Trọ Kiều Văn Nhân","3.5","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20Tr%E1%BB%8D%20Ki%E1%BB%81u%20V%C4%83n%20Nh%C3%A2n&query_place_id=ChIJpaLNv27WdDER_Y_vQtA_c10",,"6"
"WJ6X+8Q4, Đông Thạnh 7-2, Đông Thạnh, Hóc Môn, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.9107741","106.6494483",,,,,,,,,,,,,,,,"27","Hóc Môn, Hồ Chí Minh","WJ6X+8Q4, Đông Thạnh 7-2","KS minh tú",,"https://www.google.com/maps/search/?api=1&query=KS%20minh%20t%C3%BA&query_place_id=ChIJCULUaADXdDERPOHJ7LsHEl8",,"0"
"17/1 Ấp Chánh 2, Tân Xuân, Hóc Môn, Hồ Chí Minh, Việt Nam","Văn phòng chính quyền địa phương","true",,,"10.8701785","106.6005926",,,,,,,,,,,,,,,,"34","Hóc Môn, Hồ Chí Minh","17/1 Ấp Chánh 2","Ban Nhân dân ấp Chánh 2",,"https://www.google.com/maps/search/?api=1&query=Ban%20Nh%C3%A2n%20d%C3%A2n%20%E1%BA%A5p%20Ch%C3%A1nh%202&query_place_id=ChIJoXRxrR8rdTERYqeeFrONRfI",,"0"
"13/4 QL22, Thới Đông, Hóc Môn, Hồ Chí Minh, Việt Nam","Chùa phật giáo","true",,,"10.874433","106.593456",,,,,,,,,,,,,,,,"35","Hóc Môn, Hồ Chí Minh","13/4 QL22","Chùa Hưng Trung Tự","4","https://www.google.com/maps/search/?api=1&query=Ch%C3%B9a%20H%C6%B0ng%20Trung%20T%E1%BB%B1&query_place_id=ChIJxblF9W4qdTERc9iwPeggOw4",,"1"
"26f Bà Triệu, TT. Hóc Môn, Hóc Môn, Hồ Chí Minh, Việt Nam","Nha sĩ","true",,,"10.884955","106.5949928",,,,,,,,,,,,,,,,"37","Hóc Môn, Hồ Chí Minh","26f Bà Triệu","Nha Khoa Hải Anh","5","https://www.google.com/maps/search/?api=1&query=Nha%20Khoa%20H%E1%BA%A3i%20Anh&query_place_id=ChIJtTV5iojVdDERSRu6t9eN05k",,"4"
"100/14 ấp3, Đông Thạnh, Hóc Môn, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.9098423","106.6492492",,,,,,,,,,,,,,,,"22","Hóc Môn, Hồ Chí Minh","100/14 ấp3","ĐỨC KHANH","4.1","https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BB%A8C%20KHANH&query_place_id=ChIJlVThLfDXdDERUsnf8jSZEj8",,"35"
"246 Lê Thị Hà, Tân Xuân, Hóc Môn, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"10.88162","106.5991328","Thứ Ba","17:00 to 21:00","Thứ Tư","17:00 to 21:00","Thứ Năm","17:00 to 21:00","Thứ Sáu","17:00 to 21:00","Thứ Bảy","17:00 to 21:00","Chủ Nhật","17:00 to 21:00","Thứ Hai","17:00 to 21:00",,"36","Hóc Môn, Hồ Chí Minh","246 Lê Thị Hà","Ốc Đạt","4.2","https://www.google.com/maps/search/?api=1&query=%E1%BB%90c%20%C4%90%E1%BA%A1t&query_place_id=ChIJg8HLrnordTEROSd7ZYpKgdI",,"27"
"Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh, Việt Nam","Văn phòng công ty","false",,,"10.8760491","106.5866497",,,,,,,,,,,,,,,,"32","Hóc Môn, Hồ Chí Minh",,"Nhà Xưởng CÔNG TY TNHH KỸ THUẬT VÀ DỊCH VỤ QUANG THANH","4.1","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20X%C6%B0%E1%BB%9Fng%20C%C3%94NG%20TY%20TNHH%20K%E1%BB%B8%20THU%E1%BA%ACT%20V%C3%80%20D%E1%BB%8ACH%20V%E1%BB%A4%20QUANG%20THANH&query_place_id=ChIJT_LmIX8qdTER2SxUbZoEqL8","http://quangthanh.com.vn/","7"
"3/70C Ấp Đình, Tân Xuân, Hóc Môn, Hồ Chí Minh, Việt Nam","Dịch vụ chăm sóc thú nuôi","false",,,"10.8776483","106.5960691","Thứ Ba","08:30 to 19:00","Thứ Tư","08:30 to 19:00","Thứ Năm","08:30 to 19:00","Thứ Sáu","08:30 to 19:00","Thứ Bảy","08:30 to 19:00","Chủ Nhật","08:30 to 19:00","Thứ Hai","08:30 to 19:00",,"30","Hóc Môn, Hồ Chí Minh","3/70C Ấp Đình","Lắm Lông Pet Salon","5","https://www.google.com/maps/search/?api=1&query=L%E1%BA%AFm%20L%C3%B4ng%20Pet%20Salon&query_place_id=ChIJT5AmohArdTERpLaIcBUXOyY",,"6"
"237 Lê Thị Hà, Tân Xuân, Hóc Môn, Hồ Chí Minh, Việt Nam","Spa","true",,,"10.8781394","106.5992101","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày",,"33","Hóc Môn, Hồ Chí Minh","237 Lê Thị Hà","Massage Xuân Thì","4.9","https://www.google.com/maps/search/?api=1&query=Massage%20Xu%C3%A2n%20Th%C3%AC&query_place_id=ChIJBZ9Fo-nVdDERgdYDlsS9g3c","http://giaitriviet.biz/","9"
"57/6, Quốc Lộ 22, Xã Xuân Thới Đông, Huyện Hóc Môn, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Tân Xuân, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà nghỉ trượt tuyết","true",,,"10.8727819","106.5946481",,,,,,,,,,,,,,,,"28","Hóc Môn, Hồ Chí Minh","57/6, Quốc Lộ 22, Xã Xuân Thới Đông, Huyện Hóc Môn, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh","Nhà Nghỉ Phương Thanh","4","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20Ngh%E1%BB%89%20Ph%C6%B0%C6%A1ng%20Thanh&query_place_id=ChIJddMPzm8qdTERMT8yTM07DBA",,"75"
"VHMV+QW6, Bà Triệu, TT. Hóc Môn, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà khách","true",,,"10.8844249","106.5947645",,,,,,,,,,,,,,,,"29","Hóc Môn, Hồ Chí Minh","VHMV+QW6, Bà Triệu","Nhà Nghỉ Thiên Hồng","3.7","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20Ngh%E1%BB%89%20Thi%C3%AAn%20H%E1%BB%93ng&query_place_id=ChIJGRJIZIjVdDER0G5PWFk6Qi8",,"19"
"4 Bà Triệu, ấp Đình, Hóc Môn, Hồ Chí Minh, Việt Nam","Thư viện","true",,,"10.8808485","106.5936548",,,,,,,,,,,,,,,,"31","Hóc Môn, Hồ Chí Minh","4 Bà Triệu","Thư Viện Huyện Hóc Môn",,"https://www.google.com/maps/search/?api=1&query=Th%C6%B0%20Vi%E1%BB%87n%20Huy%E1%BB%87n%20H%C3%B3c%20M%C3%B4n&query_place_id=ChIJ66bkHngqdTERaRl-PZeeS1I",,"0"
"26/9A Ấp Ấp Xuân Thới Đông, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.8738972","106.5874406",,,,,,,,,,,,,,,,"24","Hóc Môn, Hồ Chí Minh","26/9A Ấp Ấp Xuân Thới Đông","Khách Sạn Tấn Thông",,"https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20T%E1%BA%A5n%20Th%C3%B4ng&query_place_id=ChIJh8IyhF0rdTERv1iqJn7JOG4",,"0"
"Nhị Bình, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam","Cửa hàng rau sống","false",,,"10.9170661","106.6652365",,,,,,,,,,,,,,,,"57","Hóc Môn, Thành phố Hồ Chí Minh",,"Nhà vườn rau thủy canh Hưng Thịnh.",,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20v%C6%B0%E1%BB%9Dn%20rau%20th%E1%BB%A7y%20canh%20H%C6%B0ng%20Th%E1%BB%8Bnh.&query_place_id=ChIJ374u8WzXdDER5WREtsnUWeI",,"0"
"100 tổ 10 ấp 4, Nhị Bình, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng bán đồ ăn mang về","false",,,"10.9127726","106.6797331","Thứ Ba","06:00 to 08:00","Thứ Tư","06:00 to 08:00","Thứ Năm","06:00 to 08:00","Thứ Sáu","06:00 to 08:00","Thứ Bảy","06:00 to 08:00","Chủ Nhật","Đóng cửa","Thứ Hai","06:00 to 08:00",,"48","Hóc Môn, Hồ Chí Minh","100 tổ 10 ấp 4","Bánh Mì Bờ Sông",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20B%E1%BB%9D%20S%C3%B4ng&query_place_id=ChIJqUjLufzXdDERVgyQacwCUAc",,"0"
"WM6C+49R, Bùi Công Trừng, Nhị Bình, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","true",,,"10.9103593","106.6709034",,,,,,,,,,,,,,,,"56","Hóc Môn, Thành phố Hồ Chí Minh","WM6C+49R, Bùi Công Trừng","Quán hủ tiếu 68",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20h%E1%BB%A7%20ti%E1%BA%BFu%2068&query_place_id=ChIJ31Imrx3XdDERp32cnz8RHmY",,"0"
"149 Bùi Công Trừng, Nhị Bình, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.91111","106.6741902",,,,,,,,,,,,,,,,"55","Hóc Môn, Thành phố Hồ Chí Minh","149 Bùi Công Trừng","Gà Rán Lucas",,"https://www.google.com/maps/search/?api=1&query=G%C3%A0%20R%C3%A1n%20Lucas&query_place_id=ChIJURiNMOfXdDERxdK0WovfwGI",,"0"
