"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"38 Trần Cao Vân, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.7834946","106.6962716","Thứ Tư","10:00 to 21:00","Thứ Năm","10:00 to 21:00","Thứ Sáu","10:00 to 21:00","Thứ Bảy","10:00 to 21:00","Chủ Nhật","10:00 to 21:00","Thứ Hai","10:00 to 21:00","Thứ Ba","10:00 to 21:00",,,"9","Quận 3, Hồ Chí Minh","38 Trần Cao Vân","Man Restaurant","3.2","https://www.google.com/maps/search/?api=1&query=Man%20Restaurant&query_place_id=ChIJFcxhjzYvdTERpAz61WiCToc","https://thegioixaydung.com/","5"
"215 Đ. Điện Biên Phủ, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.784382","106.6918959","Thứ Tư","10:30 to 22:30","Thứ Năm","10:30 to 22:30","Thứ Sáu","10:30 to 22:30","Thứ Bảy","10:30 to 22:30","Chủ Nhật","10:30 to 22:30","Thứ Hai","10:30 to 22:30","Thứ Ba","10:30 to 22:30","+84 28 3521 8359","$$","44","Quận 3, Hồ Chí Minh","215 Đ. Điện Biên Phủ","ÚT CÀ MAU RESTAURANT - Quán Cua Biển Cà Mau, Top Nhà Hàng Hải Sản Seafood, Quán Ăn Ngon Nổi Tiếng TPHCM","4.1","https://www.google.com/maps/search/?api=1&query=U%CC%81T%20CA%CC%80%20MAU%20RESTAURANT%20-%20Qu%C3%A1n%20Cua%20Bi%E1%BB%83n%20C%C3%A0%20Mau%2C%20Top%20Nh%C3%A0%20H%C3%A0ng%20H%E1%BA%A3i%20S%E1%BA%A3n%20Seafood%2C%20Qu%C3%A1n%20%C4%82n%20Ngon%20N%E1%BB%95i%20Ti%E1%BA%BFng%20TPHCM&query_place_id=ChIJ4-6TeDEvdTERRlPBYi9qcnI","http://utcamau.com/","622"
"14 Lê Ngô Cát, Võ Thị Sáu, Quận 3, Hồ Chí Minh 722007, Việt Nam","Nhà hàng","false",,,"10.7770061","106.6846523","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","+84 902 364 949",,"59","Quận 3, Hồ Chí Minh","14 Lê Ngô Cát","HẢI ĐĂNG RESTAURANT","4.3","https://www.google.com/maps/search/?api=1&query=H%E1%BA%A2I%20%C4%90%C4%82NG%20RESTAURANT&query_place_id=ChIJP6igTSwvdTERiJxxT8d0p4g",,"3"
"216 / 4 Đ. Điện Biên Phủ, Võ Thị Sáu, Quận 3, Hồ Chí Minh 700000, Việt Nam","Nhà hàng Việt Nam","false",,,"10.7828344","106.6899007","Thứ Tư","11:00 to 14:00, 18:00 to 22:00","Thứ Năm","11:00 to 14:00, 18:00 to 22:00","Thứ Sáu","11:00 to 14:00, 18:00 to 22:00","Thứ Bảy","11:00 to 14:00, 18:00 to 22:00","Chủ Nhật","11:00 to 14:00, 18:00 to 22:00","Thứ Hai","11:00 to 14:00, 18:00 to 22:00","Thứ Ba","11:00 to 14:00, 18:00 to 22:00","+84 857 275 999","$$","7","Quận 3, Hồ Chí Minh","216 / 4 Đ. Điện Biên Phủ","The Chopsticks Saigon","4.6","https://www.google.com/maps/search/?api=1&query=The%20Chopsticks%20Saigon&query_place_id=ChIJ7f13H6UodTERk250gHkB0B8",,"856"
"187 Ter, Hai Bà Trưng, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng Việt Nam","false",,,"10.7858338","106.6942744","Thứ Tư","11:00 to 14:00, 17:00 to 21:30","Thứ Năm","11:00 to 14:00, 17:00 to 21:30","Thứ Sáu","11:00 to 14:00, 17:00 to 21:30","Thứ Bảy","11:00 to 14:00, 17:00 to 21:30","Chủ Nhật","11:00 to 14:00, 17:00 to 21:30","Thứ Hai","11:00 to 14:00, 17:00 to 21:30","Thứ Ba","11:00 to 14:00, 17:00 to 21:30","+84 1900 292977","$$","6","Quận 3, Hồ Chí Minh","187 Ter, Hai Bà Trưng","Nhà Hàng Tib","4.3","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20Tib&query_place_id=ChIJ40c6dzQvdTERFXwVwcYrhGI",,"746"
"72 Đ. Nguyễn Thị Minh Khai, Phường 6, Quận 3, Hồ Chí Minh 700000, Việt Nam","Nhà hàng Việt Nam","false",,,"10.782756","106.697447","Thứ Tư","07:30 to 21:30","Thứ Năm","07:30 to 21:30","Thứ Sáu","07:30 to 21:30","Thứ Bảy","09:00 to 21:30","Chủ Nhật","Đóng cửa","Thứ Hai","07:30 to 21:30","Thứ Ba","07:30 to 21:30","+84 938 705 614",,"3","Quận 3, Hồ Chí Minh","72 Đ. Nguyễn Thị Minh Khai","CTY Kitchen + Bar","4.8","https://www.google.com/maps/search/?api=1&query=CTY%20Kitchen%20%2B%20Bar&query_place_id=ChIJQ3xGgVkvdTERkggkLEvEMyM","https://beacons.ai/ctykitchenbar","877"
"216/4 Đ. Điện Biên Phủ, Võ Thị Sáu, Quận 3, Hồ Chí Minh 700000, Việt Nam","Nhà hàng Việt Nam","false",,,"10.7828343","106.6899003","Thứ Tư","11:00 to 22:00","Thứ Năm","11:00 to 22:00","Thứ Sáu","11:00 to 22:00","Thứ Bảy","11:00 to 22:00","Chủ Nhật","11:00 to 22:00","Thứ Hai","11:00 to 22:00","Thứ Ba","11:00 to 22:00","+84 857 275 999","$$$","5","Quận 3, Hồ Chí Minh","216/4 Đ. Điện Biên Phủ","HOME Saigon - HOME Vietnamese Restaurant","4.5","https://www.google.com/maps/search/?api=1&query=HOME%20Saigon%20-%20HOME%20Vietnamese%20Restaurant&query_place_id=ChIJMfOx7S8vdTERH8b2es5CUq8","https://homevietnameserestaurants.com/","869"
"149 Nguyễn Đình Chiểu, Phường 6, Quận 3, Hồ Chí Minh 70000, Việt Nam","Nhà hàng Nhật Bản","false","https://food.google.com/chooseprovider?restaurantId=/g/11rkp7lxr8&g2lbs=AOHF13mjLP8s6onCgqKJvfkQ3jCoGsdhwb50fGhyr1O-mUYb49MppUOZh63pm98rGSegta6Z05_gjcYMc5sYf20IjPpyDc05-pkt3ZqjHN8Za4SmbjhOD-g%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ds5yZsOEB6CY5OMPyoC_2AU&ei=ds5yZsOEB6CY5OMPyoC_2AU&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7760416","106.68819","Thứ Tư","11:00 to 22:00","Thứ Năm","11:00 to 22:00","Thứ Sáu","11:00 to 22:00","Thứ Bảy","11:00 to 22:00","Chủ Nhật","11:00 to 22:00","Thứ Hai","11:00 to 22:00","Thứ Ba","11:00 to 22:00","+84 28 3822 5822",,"60","Quận 3, Hồ Chí Minh","149 Nguyễn Đình Chiểu","Chiyoda Sushi Saigon Court","4.5","https://www.google.com/maps/search/?api=1&query=Chiyoda%20Sushi%20Saigon%20Court&query_place_id=ChIJXUQRL2svdTERnUqC19Jza-k","http://www.chiyodasushi.vn/","122"
"MGallery Saigon, 76-78 Đ. Nguyễn Thị Minh Khai, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.7823598","106.6972426","Thứ Tư","17:30 to 23:00","Thứ Năm","17:30 to 23:00","Thứ Sáu","17:30 to 23:00","Thứ Bảy","17:30 to 23:00","Chủ Nhật","11:00 to 15:00","Thứ Hai","17:30 to 23:00","Thứ Ba","17:30 to 23:00","+84 28 3989 8888",,"1","Quận 3, Hồ Chí Minh","MGallery Saigon, 76-78 Đ. Nguyễn Thị Minh Khai","Social Club Restaurant","4.3","https://www.google.com/maps/search/?api=1&query=Social%20Club%20Restaurant&query_place_id=ChIJl-1kXjYvdTERxOL5RKOn3zo","https://www.hoteldesartssaigon.com/restaurants-bars/social-club-restaurant/","187"
"16 Bà Huyện Thanh Quan, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.7763386","106.6892152","Thứ Tư","09:00 to 21:00","Thứ Năm","09:00 to 21:00","Thứ Sáu","09:00 to 21:00","Thứ Bảy","09:00 to 21:00","Chủ Nhật","09:00 to 21:00","Thứ Hai","09:00 to 21:00","Thứ Ba","09:00 to 21:00","+84 903 601 798",,"55","Quận 3, Hồ Chí Minh","16 Bà Huyện Thanh Quan","Restaurant 16",,"https://www.google.com/maps/search/?api=1&query=Restaurant%2016&query_place_id=ChIJB9V93zovdTER83Q3lEpNzpI",,"0"
"254 Bis Nguyễn Đình Chiểu, Võ Thị Sáu, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.7770411","106.6885969","Thứ Tư","08:00 to 23:00","Thứ Năm","08:00 to 23:00","Thứ Sáu","08:00 to 23:00","Thứ Bảy","08:00 to 23:00","Chủ Nhật","08:00 to 23:00","Thứ Hai","08:00 to 23:00","Thứ Ba","08:00 to 23:00","+84 916 168 976",,"58","Quận 3, Hồ Chí Minh","254 Bis Nguyễn Đình Chiểu","Vị Sài Gòn Restaurant & Café","5","https://www.google.com/maps/search/?api=1&query=V%E1%BB%8B%20S%C3%A0i%20G%C3%B2n%20Restaurant%20%26%20Caf%C3%A9&query_place_id=ChIJ-xqtuXovdTERSpI8r3FJO-A","https://visaigon.com.vn/","41"
"86 Võ Văn Tần, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng Việt Nam","false",,,"10.7760239","106.6895507","Thứ Tư","09:00 to 23:00","Thứ Năm","09:00 to 23:00","Thứ Sáu","09:00 to 23:00","Thứ Bảy","09:00 to 23:00","Chủ Nhật","09:00 to 23:30","Thứ Hai","09:00 to 23:00","Thứ Ba","09:00 to 23:00","+84 906 616 688",,"54","Quận 3, Hồ Chí Minh","86 Võ Văn Tần","Thịnh Vượng Restaurant","3.9","https://www.google.com/maps/search/?api=1&query=Th%E1%BB%8Bnh%20V%C6%B0%E1%BB%A3ng%20Restaurant&query_place_id=ChIJpx5iyrUvdTERH6KRiFK6PcQ",,"7"
"14a Bà Huyện Thanh Quan, street, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.7761806","106.6892501","Thứ Tư","07:00 to 22:00","Thứ Năm","07:00 to 22:00","Thứ Sáu","07:00 to 22:00","Thứ Bảy","07:00 to 22:00","Chủ Nhật","07:00 to 22:00","Thứ Hai","07:00 to 22:00","Thứ Ba","07:00 to 22:00","+84 932 029 306",,"56","Quận 3, Hồ Chí Minh","14a Bà Huyện Thanh Quan","Tartine Saïgon - Bà Huyện Thanh Quan, Q3","4.8","https://www.google.com/maps/search/?api=1&query=Tartine%20Sa%C3%AFgon%20-%20B%C3%A0%20Huy%E1%BB%87n%20Thanh%20Quan%2C%20Q3&query_place_id=ChIJk-2MFoUvdTERP0P-_Qw0uyg",,"267"
"4-6, Nguyễn Thị Diệu, Võ Thị Sáu, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng Nhật Bản","false","https://food.google.com/chooseprovider?restaurantId=/g/11rn83c_3d&g2lbs=AOHF13kXvlnNLpFuiy_dkvNzBt7f8dhDylWMvqhcWbJbGj2fxT1tLBJY1rgiHX2bmM4tscfdqTPdZIPTLWcEUI9xL2omWRsA2vPnTfs4IQs-xM8lHFvLjhI%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=gs5yZojYH6SY5OMPr5SC8Ac&ei=gs5yZojYH6SY5OMPr5SC8Ac&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7772215","106.6897393","Thứ Tư","10:30 to 22:00","Thứ Năm","10:30 to 22:00","Thứ Sáu","10:30 to 22:00","Thứ Bảy","10:30 to 22:00","Chủ Nhật","10:30 to 22:00","Thứ Hai","10:30 to 22:00","Thứ Ba","10:30 to 22:00","+84 28 3636 9535",,"53","Quận 3, Hồ Chí Minh","4-6, Nguyễn Thị Diệu","Yakuzen - Japanese Healthy Restaurant","4.8","https://www.google.com/maps/search/?api=1&query=Yakuzen%20-%20Japanese%20Healthy%20Restaurant&query_place_id=ChIJbUKaeBYvdTERwF72JaNBDs8","http://yakuzen.vn/vn/","498"
"200b Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng Trung Quốc","true",,,"10.7734043","106.6871428","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","+84 28 6250 8888",,"51","Quận 3, Hồ Chí Minh","200b Võ Văn Tần","Hong Kong Roast Duck (Vịt quay Hongkong Đại Quang Minh)","4","https://www.google.com/maps/search/?api=1&query=Hong%20Kong%20Roast%20Duck%20(V%E1%BB%8Bt%20quay%20Hongkong%20%C4%90%E1%BA%A1i%20Quang%20Minh)&query_place_id=ChIJI4nbvsIvdTERSjbdj1tfgf8",,"39"
"35 Nguyễn Thị Diệu, Võ Thị Sáu, Quận 3, Hồ Chí Minh 700000, Việt Nam","Nhà hàng","false",,,"10.7753742","106.6884065","Thứ Tư","10:30 to 00:30","Thứ Năm","10:30 to 00:30","Thứ Sáu","10:30 to 01:00","Thứ Bảy","10:30 to 01:00","Chủ Nhật","10:30 to 00:30","Thứ Hai","10:30 to 00:30","Thứ Ba","10:30 to 00:30","+84 362 033 360",,"52","Quận 3, Hồ Chí Minh","35 Nguyễn Thị Diệu","Zumwhere Nguyễn Thị Diệu","4.5","https://www.google.com/maps/search/?api=1&query=Zumwhere%20Nguy%E1%BB%85n%20Th%E1%BB%8B%20Di%E1%BB%87u&query_place_id=ChIJg_BvkMcvdTERbgbN5xWnKCQ","https://zumwhere.vn/","1247"
"232 Nguyễn Đình Chiểu, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng Nhật Bản","false","https://food.google.com/chooseprovider?restaurantId=/g/11h5w8j0hy&g2lbs=AOHF13kTU9Sru2-HbALEr3D69AbGL9ncgPEvNSlNiumDeHwseuI6wnukNDXmLGFvWOb_kpowtljYfomOWzRWNSz_cKqhfS-oHmyfJ0gwSaibRECRM0TzBb4%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=jM5yZtOYGuWKptQPyfu9-Ac&ei=jM5yZtOYGuWKptQPyfu9-Ac&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.777711","106.689115","Thứ Tư","11:00 to 14:00, 17:00 to 21:30","Thứ Năm","11:00 to 14:00, 17:00 to 21:30","Thứ Sáu","11:00 to 14:00, 17:00 to 21:30","Thứ Bảy","11:00 to 14:00, 17:00 to 21:30","Chủ Nhật","Đóng cửa","Thứ Hai","11:00 to 14:00, 17:00 to 21:30","Thứ Ba","11:00 to 14:00, 17:00 to 21:30","+84 931 428 399",,"50","Quận 3, Hồ Chí Minh","232 Nguyễn Đình Chiểu","Indigo Japanese Restaurant","4.8","https://www.google.com/maps/search/?api=1&query=Indigo%20Japanese%20Restaurant&query_place_id=ChIJUflTtPQvdTERJ2sD3_g8ek0","https://www.facebook.com/indigojapaneserestaurant/","343"
"137 Nguyễn Đình Chiểu, Võ Thị Sáu, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng chuyên phục vụ bữa nửa buổi","false",,,"10.7771689","106.6890518","Thứ Tư","07:00 to 22:30","Thứ Năm","07:00 to 22:30","Thứ Sáu","07:00 to 22:30","Thứ Bảy","07:00 to 22:30","Chủ Nhật","07:00 to 22:30","Thứ Hai","07:00 to 22:30","Thứ Ba","07:00 to 22:30","+84 769 907 991","$$","44","Quận 3, Hồ Chí Minh","137 Nguyễn Đình Chiểu","The Melbourne Cafe","4.6","https://www.google.com/maps/search/?api=1&query=The%20Melbourne%20Cafe&query_place_id=ChIJ08FVva8vdTERTv9aeyveBYU","https://www.facebook.com/themelbournecafesaigon","1603"
"164 Bàn Cờ, ward 3, Quận 3, Hồ Chí Minh 700000, Việt Nam","Nhà hàng","false",,,"10.7717463","106.6782845","Thứ Tư","09:00 to 22:30","Thứ Năm","09:00 to 22:30","Thứ Sáu","09:00 to 22:30","Thứ Bảy","09:00 to 22:30","Chủ Nhật","09:00 to 22:30","Thứ Hai","09:00 to 22:30","Thứ Ba","09:00 to 22:30","+84 976 066 771",,"46","Quận 3, Hồ Chí Minh","164 Bàn Cờ","Nhuc Nhich seafood restaurant","4.8","https://www.google.com/maps/search/?api=1&query=Nhuc%20Nhich%20seafood%20restaurant&query_place_id=ChIJHzvMJLwvdTERd8v7vav14as","https://www.facebook.com/cuatunhien","19"
"34 Võ Văn Tần, Phường 6, Quận 3, Hồ Chí Minh 70000, Việt Nam","Nhà hàng cho người ăn chay","false",,,"10.7787214","106.6919657","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","+84 899 189 229",,"41","Quận 3, Hồ Chí Minh","34 Võ Văn Tần","Hum Lounge & Restaurant","4.5","https://www.google.com/maps/search/?api=1&query=Hum%20Lounge%20%26%20Restaurant&query_place_id=ChIJ6Tat-HgvdTER5SJjtdMNn2s","https://hum-dining.vn/","20"
"339 Đ. Nam Kỳ Khởi Nghĩa, Phường 14, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng món chay","true",,,"10.7904579","106.6826408","Thứ Tư","07:00 to 14:00, 16:00 to 20:30","Thứ Năm","07:00 to 14:00, 16:00 to 20:30","Thứ Sáu","07:00 to 14:00, 16:00 to 20:30","Thứ Bảy","07:00 to 14:00, 16:00 to 20:30","Chủ Nhật","07:00 to 14:00, 16:00 to 20:30","Thứ Hai","07:00 to 14:00, 16:00 to 20:30","Thứ Ba","07:00 to 14:00, 16:00 to 20:30","+84 28 3848 1829","$$","19","Quận 3, Hồ Chí Minh","339 Đ. Nam Kỳ Khởi Nghĩa","Nhà hàng chay - Chùa Vĩnh Nghiêm","4.3","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20h%C3%A0ng%20chay%20-%20Ch%C3%B9a%20V%C4%A9nh%20Nghi%C3%AAm&query_place_id=ChIJ39aNU9ModTERAscM7RTdHds","https://vinhnghiemchay.vn/","495"
"46 Huỳnh Tịnh Của, Phường 8, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.7898702","106.6868079","Thứ Tư","09:30 to 23:00","Thứ Năm","09:30 to 23:00","Thứ Sáu","09:30 to 23:00","Thứ Bảy","09:30 to 23:00","Chủ Nhật","09:30 to 23:00","Thứ Hai","09:30 to 23:00","Thứ Ba","09:30 to 23:00","+84 28 3820 3968","$$","18","Quận 3, Hồ Chí Minh","46 Huỳnh Tịnh Của","Nhà Hàng Đất Phương Nam","3.9","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20%C4%90%E1%BA%A5t%20Ph%C6%B0%C6%A1ng%20Nam&query_place_id=ChIJJx3LSi0vdTERSVWSY910ni8","https://www.foody.vn/ho-chi-minh/dat-phuong-nam","596"
"31 Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh 72409, Việt Nam","Nhà hàng","false",,,"10.7888645","106.6780684","Thứ Tư","09:30 to 22:00","Thứ Năm","09:30 to 22:00","Thứ Sáu","09:30 to 22:00","Thứ Bảy","09:30 to 22:00","Chủ Nhật","09:30 to 22:00","Thứ Hai","09:30 to 22:00","Thứ Ba","09:30 to 22:00","+84 28 6679 8360","$$","17","Quận 3, Hồ Chí Minh","31 Trần Quang Diệu","Chảo Bánh Mì restaurant","4","https://www.google.com/maps/search/?api=1&query=Ch%E1%BA%A3o%20B%C3%A1nh%20M%C3%AC%20restaurant&query_place_id=ChIJb0Poey0vdTERv2rhbSaReLM","https://www.facebook.com/chaorestaurant","576"
"280 Đ. Nam Kỳ Khởi Nghĩa, Phường 8, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng tiệc đứng","true",,,"10.7886708","106.6854708","Thứ Tư","06:00 to 22:00","Thứ Năm","06:00 to 22:00","Thứ Sáu","06:00 to 22:00","Thứ Bảy","06:00 to 22:00","Chủ Nhật","06:00 to 22:00","Thứ Hai","06:00 to 22:00","Thứ Ba","06:00 to 22:00","+84 28 3622 2280",,"11","Quận 3, Hồ Chí Minh","280 Đ. Nam Kỳ Khởi Nghĩa","Mermaid Restaurant","3.9","https://www.google.com/maps/search/?api=1&query=Mermaid%20Restaurant&query_place_id=ChIJx6DBeWovdTERD-5MvWeuVts",,"98"
"55 Tú Xương, Võ Thị Sáu, Quận 3, Hồ Chí Minh 700000, Việt Nam","Nhà hàng","false",,,"10.7777414","106.6835082","Thứ Tư","09:00 to 23:00","Thứ Năm","09:00 to 23:00","Thứ Sáu","09:00 to 23:00","Thứ Bảy","09:00 to 23:00","Chủ Nhật","09:00 to 23:00","Thứ Hai","09:00 to 23:00","Thứ Ba","09:00 to 23:00","+84 936 375 559",,"15","Quận 3, Hồ Chí Minh","55 Tú Xương","Saigon De Lavie Restaurant","4.5","https://www.google.com/maps/search/?api=1&query=Saigon%20De%20Lavie%20Restaurant&query_place_id=ChIJ8XUXf5QvdTERNs-AB4x69v4",,"12"
"59 Hồ Xuân Hương, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.7762558","106.6874186","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00","Thứ Ba","08:00 to 21:00",,,"12","Quận 3, Hồ Chí Minh","59 Hồ Xuân Hương","CNSG RESTAURANT","3.9","https://www.google.com/maps/search/?api=1&query=CNSG%20RESTAURANT&query_place_id=ChIJ0_trKCUvdTER-aPdDEgzKDA","https://comnieusaigon.com/","15"
"52 Võ Văn Tần, Phường 6, Quận 3, Hồ Chí Minh 700000, Việt Nam","Nhà hàng cho người ăn chay","false","https://food.google.com/chooseprovider?restaurantId=/g/11h22hsnl5&g2lbs=AOHF13k8s8lGXPKzSHRJJAJl_ILnvrYPsSdyrNTUnQlxFSIsk87AqHTEsDrALlmn8vuQnfay0u-aENHMgmoQqeSxD1iCnQYav621m-oAhP2amf-SbhFsXOw%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=5M5yZsO7CPzUkPIP64Or4Ak&ei=5M5yZsO7CPzUkPIP64Or4Ak&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7782375","106.6906675","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","+84 901 865 088","$$","14","Quận 3, Hồ Chí Minh","52 Võ Văn Tần","Chay Garden Quận 3 - Vegetarian Restaurant & Coffee","4.6","https://www.google.com/maps/search/?api=1&query=Chay%20Garden%20Qu%E1%BA%ADn%203%20-%20Vegetarian%20Restaurant%20%26%20Coffee&query_place_id=ChIJYYSPjP8vdTERMv9Ug1QLIn4","https://chaygarden.com/","1146"
"6B Lê Ngô Cát, Võ Thị Sáu, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.7766667","106.6852778","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","+84 938 798 679",,"11","Quận 3, Hồ Chí Minh","6B Lê Ngô Cát","Cheer House Restaurant","4.5","https://www.google.com/maps/search/?api=1&query=Cheer%20House%20Restaurant&query_place_id=ChIJl9XrACUvdTERi7F3uFGKltE",,"170"
"274 Đ. Nam Kỳ Khởi Nghĩa, Võ Thị Sáu, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","false","https://food.google.com/chooseprovider?restaurantId=/g/11clgp02_b&g2lbs=AOHF13n9Vv9wTAgYPAXiA8Hnf0HDm8zVdT84FpeuJbraZdZ-h1lse13VfNRUDC3TxyVvgdBO8aZJ6-_havgccd9g-EenlSfSTA%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rc5yZrLHOtOmkPIP88Ou2AQ&ei=rc5yZrLHOtOmkPIP88Ou2AQ&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7878039","106.6864836","Thứ Tư","10:00 to 23:00","Thứ Năm","10:00 to 23:00","Thứ Sáu","10:00 to 23:00","Thứ Bảy","10:00 to 23:00","Chủ Nhật","10:00 to 23:00","Thứ Hai","10:00 to 23:00","Thứ Ba","10:00 to 23:00","+84 28 3932 2999","$$","9","Quận 3, Hồ Chí Minh","274 Đ. Nam Kỳ Khởi Nghĩa","Nhà hàng hải sản Rạn Biển 5","4.1","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20h%C3%A0ng%20h%E1%BA%A3i%20s%E1%BA%A3n%20R%E1%BA%A1n%20Bi%E1%BB%83n%205&query_place_id=ChIJ06gXoi0vdTERqnMZRbp8ey0","https://ranbien.vn/","3166"
"177 Nguyễn Đình Chiểu, Phường 6, Quận 3, Hồ Chí Minh 72407, Việt Nam","Nhà hàng","false",,,"10.7753573","106.6875543","Thứ Tư","09:00 to 22:30","Thứ Năm","09:00 to 22:30","Thứ Sáu","09:00 to 22:30","Thứ Bảy","09:00 to 22:30","Chủ Nhật","09:00 to 22:30","Thứ Hai","09:00 to 22:30","Thứ Ba","09:00 to 22:30","+84 28 6683 3168",,"8","Quận 3, Hồ Chí Minh","177 Nguyễn Đình Chiểu","Lux68 Restaurant","4.3","https://www.google.com/maps/search/?api=1&query=Lux68%20Restaurant&query_place_id=ChIJhwfi1ZEvdTER5FQaQaI-RUE",,"297"
"129/4 Võ Văn Tần, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.7751517","106.6895494","Thứ Tư","09:00 to 15:00, 16:30 to 22:00","Thứ Năm","09:00 to 15:00, 16:30 to 22:00","Thứ Sáu","09:00 to 15:00, 16:30 to 22:00","Thứ Bảy","09:00 to 15:00, 16:30 to 22:00","Chủ Nhật","09:00 to 15:00, 16:30 to 22:00","Thứ Hai","09:00 to 15:00, 16:30 to 22:00","Thứ Ba","09:00 to 15:00, 16:30 to 22:00","+84 28 3930 5069",,"9","Quận 3, Hồ Chí Minh","129/4 Võ Văn Tần","Cơm nhà Tú","4.4","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20nh%C3%A0%20T%C3%BA&query_place_id=ChIJj1X3PTsvdTERpzNHBvL_XuY","https://www.facebook.com/nhahangmonvietnhatu/","361"
