"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"95 Đ. Lam Sơn, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","false",,"Khách sạn 2 sao","10.8127393","106.6669114",,,,,,,,,,,,,,,"+84 938 743 288","12 US$","16","Tân Bình, Hồ Chí Minh","95 Đ. Lam Sơn","95 Lam Son Hotel","3.6","https://www.google.com/maps/search/?api=1&query=95%20Lam%20Son%20Hotel&query_place_id=ChIJJyfDeBgpdTER-9Pin3Y6Vlo",,"109"
"37 Phan Thúc Duyện, Phường 4, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Khách sạn","false",,"Khách sạn 2 sao","10.8043989","106.6629734",,,,,,,,,,,,,,,"+84 28 7308 2008","12 US$","18","Tân Bình, Hồ Chí Minh","37 Phan Thúc Duyện","The Blue Airport Hotel","3.3","https://www.google.com/maps/search/?api=1&query=The%20Blue%20Airport%20Hotel&query_place_id=ChIJ_7eP5zopdTERW7kPNdRb2QA",,"227"
"323A Nguyễn Thái Bình, Phường 12, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","false",,,"10.7965096","106.6529279",,,,,,,,,,,,,,,"+84 763 256 089","11 US$","19","Tân Bình, Hồ Chí Minh","323A Nguyễn Thái Bình","HƯƠNG LAN HOTEL","4.7","https://www.google.com/maps/search/?api=1&query=H%C6%AF%C6%A0NG%20LAN%20HOTEL&query_place_id=ChIJhcPdPlIpdTERW9gdQQzkGtk","https://www.facebook.com/kshuonglan?mibextid=LQQJ4d","51"
"30 Đ. Đống Đa, Phường 2, Tân Bình, Hồ Chí Minh 70000, Việt Nam","Khách sạn","false",,,"10.8095463","106.6656575",,,,,,,,,,,,,,,"+84 942 121 316","25 US$","15","Tân Bình, Hồ Chí Minh","30 Đ. Đống Đa","Ciao SaiGon 2 Hotel","4","https://www.google.com/maps/search/?api=1&query=Ciao%20SaiGon%202%20Hotel&query_place_id=ChIJgQsG6HMpdTERmQvFFMHHrxI","http://ciaosaigonhotel.com/","28"
"B38A Đ. Bạch Đằng, Phường 02, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Khách sạn","false",,"Khách sạn 2 sao","10.815232","106.668373",,,,,,,,,,,,,,,"+84 899 337 871","10 US$","17","Tân Bình, Hồ Chí Minh","B38A Đ. Bạch Đằng","MI LINH Hotel","3.5","https://www.google.com/maps/search/?api=1&query=MI%20LINH%20Hotel&query_place_id=ChIJh-WsyKopdTERa-SVYlrGMNg",,"148"
"18 Đ. Lam Sơn, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","false",,"Khách sạn 2 sao","10.808889","106.666903",,,,,,,,,,,,,,,"+84 28 3848 5587","13 US$","15","Tân Bình, Hồ Chí Minh","18 Đ. Lam Sơn","Sunflowers Hotel Airport","3.8","https://www.google.com/maps/search/?api=1&query=Sunflowers%20Hotel%20Airport&query_place_id=ChIJWz6RfBgpdTER9z3V21oo054","https://www.sunflowershotelsaigon.com/","286"
"9-9A Đ. Trường Sơn, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","true",,"Khách sạn 3 sao","10.8062968","106.6640389",,,,,,,,,,,,,,,"+84 28 3948 3989","24 US$","12","Tân Bình, Hồ Chí Minh","9-9A Đ. Trường Sơn","Iris Hotel","3.8","https://www.google.com/maps/search/?api=1&query=Iris%20Hotel&query_place_id=ChIJt_KeTDspdTER23EBksaOz5U","http://irishotel.com.vn/","176"
"6 Sông Đáy, Ward 2, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Khách sạn","false",,"Khách sạn 3 sao","10.8066911","106.6649754",,,,,,,,,,,,,,,"+84 906 919 796","26 US$","10","Tân Bình, Hồ Chí Minh","6 Sông Đáy","Airstar Hotel & Cafe 에어스타 호텔 & 카페","4.2","https://www.google.com/maps/search/?api=1&query=Airstar%20Hotel%20%26%20Cafe%20%EC%97%90%EC%96%B4%EC%8A%A4%ED%83%80%20%ED%98%B8%ED%85%94%20%26%20%EC%B9%B4%ED%8E%98&query_place_id=ChIJaetRBTkpdTERHCyLD5uKkQg",,"80"
"17 Đ. Đống Đa, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","false",,"Khách sạn 3 sao","10.809337","106.665477",,,,,,,,,,,,,,,"+84 28 3848 5873","17 US$","11","Tân Bình, Hồ Chí Minh","17 Đ. Đống Đa","Le Saigon Hotel","4.2","https://www.google.com/maps/search/?api=1&query=Le%20Saigon%20Hotel&query_place_id=ChIJNzdwMhspdTERVrxul5tJu6w","http://www.lesaigonhotel.com/","267"
"17 Trần Thái Tông, Phường 15, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Khách sạn","false",,,"10.8198416","106.6316012",,,,,,,,,,,,,,,"+84 28 6290 6555","11 US$","8","Tân Bình, Hồ Chí Minh","17 Trần Thái Tông","Khách sạn Thành Tài - Thanh Tai Hotel","4.3","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20s%E1%BA%A1n%20Th%C3%A0nh%20T%C3%A0i%20-%20Thanh%20Tai%20Hotel&query_place_id=ChIJVRFZTqIpdTERl0GuEpC2VXg",,"189"
"19 Đ. Đống Đa, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Văn phòng công ty","false",,,"10.8093902","106.6655131",,,,,,,,,,,,,,,,,"3","Tân Bình, Hồ Chí Minh","19 Đ. Đống Đa","Văn phòng tập đoàn TMS",,"https://www.google.com/maps/search/?api=1&query=V%C4%83n%20ph%C3%B2ng%20t%E1%BA%ADp%20%C4%91o%C3%A0n%20TMS&query_place_id=ChIJk7phiw0pdTERmswWvSJvWbc",,"0"
"19 Đ. Đống Đa, Phường 2, Tân Bình, Hồ Chí Minh 70000, Việt Nam","Văn phòng công ty","true",,,"10.8093902","106.6655131","Thứ Tư","08:00 to 17:30","Thứ Năm","08:00 to 17:30","Thứ Sáu","08:00 to 17:30","Thứ Bảy","08:00 to 12:00","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 17:30","Thứ Ba","08:00 to 17:30","+84 1900 636299",,"2","Tân Bình, Hồ Chí Minh","19 Đ. Đống Đa","CHI NHÁNH CÔNG TY TNHH TMDV GOODPRICE VIỆT NAM","5","https://www.google.com/maps/search/?api=1&query=CHI%20NH%C3%81NH%20C%C3%94NG%20TY%20TNHH%20TMDV%20GOODPRICE%20VI%E1%BB%86T%20NAM&query_place_id=ChIJZ9AD0HgpdTERMtxIaZilKbI","https://goce.vn/","1"
"11 Cửu Long, Phường 2, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Khách sạn","false",,"Khách sạn 3 sao","10.809974","106.665744",,,,,,,,,,,,,,,"+84 28 3848 8999","20 US$","9","Tân Bình, Hồ Chí Minh","11 Cửu Long","The Airport Hotel","3.9","https://www.google.com/maps/search/?api=1&query=The%20Airport%20Hotel&query_place_id=ChIJOSvlICMpdTERxgI-bXquNQY","https://www.theairporthotelsaigon.com/","551"
"17 Đ. Đống Đa, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Văn phòng công ty","true",,,"10.8093553","106.6655171",,,,,,,,,,,,,,,,,"1","Tân Bình, Hồ Chí Minh","17 Đ. Đống Đa","Văn phòng đại diện TMS Group","5","https://www.google.com/maps/search/?api=1&query=V%C4%83n%20ph%C3%B2ng%20%C4%91%E1%BA%A1i%20di%E1%BB%87n%20TMS%20Group&query_place_id=ChIJ8acC4A8pdTERFL_U7RPuWl4",,"1"
"22 Tân Trụ, Street, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.8239994","106.6314891",,,,,,,,,,,,,,,"+84 28 3812 3800","10 US$","4","Tân Bình, Hồ Chí Minh","22 Tân Trụ","Hotel MTT","2.8","https://www.google.com/maps/search/?api=1&query=Hotel%20MTT&query_place_id=ChIJebhvBGMpdTERbsph8SqPz_k",,"32"
"2 Sông Đáy, Phường 2, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","Văn phòng công ty","true",,,"10.806631","106.6650032","Thứ Tư","08:00 to 17:00","Thứ Năm","08:00 to 17:00","Thứ Sáu","08:00 to 17:00","Thứ Bảy","08:00 to 17:00","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 17:00","Thứ Ba","08:00 to 17:00","+84 28 3547 4999",,"1","Tân Bình, Thành phố Hồ Chí Minh","2 Sông Đáy","Saigon Ground Services (SAGS)","1","https://www.google.com/maps/search/?api=1&query=Saigon%20Ground%20Services%20(SAGS)&query_place_id=ChIJd_LMEcQpdTERoXiiA3ctiOY","http://sags.vn/Contacts/Contacts/","3"
"206 Phạm Văn Bạch, Phường 15, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","false",,,"10.8229579","106.6398491",,,,,,,,,,,,,,,"+84 969 980 825","11 US$","6","Tân Bình, Hồ Chí Minh","206 Phạm Văn Bạch","The Vinyl Homestay","3.4","https://www.google.com/maps/search/?api=1&query=The%20Vinyl%20Homestay&query_place_id=ChIJlwW7dTspdTERGoYw58_5eNs",,"5"
"43-45 Yên Thế, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","false",,,"10.8127499","106.6683016",,,,,,,,,,,,,,,"+84 786 804 648","11 US$","12","Tân Bình, Hồ Chí Minh","43-45 Yên Thế","Yoko Airport Saigon Hotel","4.6","https://www.google.com/maps/search/?api=1&query=Yoko%20Airport%20Saigon%20Hotel&query_place_id=ChIJx0EQ6HEpdTERFy9gAQk3Os8","https://www.facebook.com/yokoairportsaigonhotel/","88"
"78 Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.8276128","106.6318501",,,,,,,,,,,,,,,"+84 931 803 367","7 US$","3","Tân Bình, Hồ Chí Minh","78 Phan Huy Ích","Khách Sạn Thiên Phú","3.4","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Thi%C3%AAn%20Ph%C3%BA&query_place_id=ChIJ5dauHH0pdTER-AIQRSE94Lk",,"51"
"66/7 Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","false",,,"10.8265285","106.6318597",,,,,,,,,,,,,,,"+84 862 245 667","19 US$","2","Tân Bình, Hồ Chí Minh","66/7 Phan Huy Ích","Lá Hotel Phan Huy Ích Tân Bình","3","https://www.google.com/maps/search/?api=1&query=L%C3%A1%20Hotel%20Phan%20Huy%20%C3%8Dch%20T%C3%A2n%20B%C3%ACnh&query_place_id=ChIJA0Iu6W4pdTERe8fC0BUulgs","https://www.facebook.com/lahotelsg","3"
"252 Phạm Văn Bạch, Phường 15, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","false",,,"10.824012","106.6398122",,,,,,,,,,,,,,,"+84 28 3815 8779","8 US$","3","Tân Bình, Hồ Chí Minh","252 Phạm Văn Bạch","Khách Sạn Anh Anh","3.6","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Anh%20Anh&query_place_id=ChIJU9yjQWUpdTERQziGiYPCKHE","https://www.foody.vn/ho-chi-minh/anh-anh-hotel","107"
"4 Hậu Giang, Phường 4, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Khách sạn","false",,"Khách sạn 2 sao","10.8077358","106.6636392",,,,,,,,,,,,,,,"+84 28 6296 9046","11 US$","7","Tân Bình, Hồ Chí Minh","4 Hậu Giang","Khách Sạn Gia Hòa","3.4","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Gia%20H%C3%B2a&query_place_id=ChIJx1DFpTwpdTERW0zU5aNYL9Q",,"99"
"4 Hậu Giang, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.8077327","106.6636157",,,,,,,,,,,,,,,"+84 795 095 330","14 US$","6","Tân Bình, Hồ Chí Minh","4 Hậu Giang","Gio Hoa Airport Hotel","4.5","https://www.google.com/maps/search/?api=1&query=Gio%20Hoa%20Airport%20Hotel&query_place_id=ChIJCWASYw8pdTER3aBVWCPmJfI",,"2"
"40 Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh 73018, Việt Nam","Khách sạn","false",,,"10.8274801","106.6315298",,,,,,,,,,,,,,,"+84 862 245 667","14 US$","1","Tân Bình, Hồ Chí Minh","40 Phan Huy Ích","Lá Hotel","4.2","https://www.google.com/maps/search/?api=1&query=L%C3%A1%20Hotel&query_place_id=ChIJZ9ubMLsvdTERH-AmOmgr4KU","http://www.facebook.com/lahotelsg","96"
"2/11 Đ. Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Khách sạn","false",,"Khách sạn 3 sao","10.8127227","106.6666209",,,,,,,,,,,,,,,"+84 28 3848 5825","13 US$","5","Tân Bình, Hồ Chí Minh","2/11 Đ. Hồng Hà","GIC Airport Hotel Khách Sạn Gần Sân Bay Tân Sơn Nhất","3.6","https://www.google.com/maps/search/?api=1&query=GIC%20Airport%20Hotel%20Kh%C3%A1ch%20S%E1%BA%A1n%20G%E1%BA%A7n%20S%C3%A2n%20Bay%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJLSCgFt4pdTERNX5x5xlEf0M","http://giclandhotel.com/gic-land-hotel-gan-san-bay-tan-son-nhat.htm","147"
"67 Trần Thánh Tông, Phường 15, Tân Bình, Hồ Chí Minh 72109, Việt Nam","Khách sạn","false",,,"10.8284963","106.6394692",,,,,,,,,,,,,,,"+84 964 096 092","13 US$","1","Tân Bình, Hồ Chí Minh","67 Trần Thánh Tông","Secret Elm Hotel","5","https://www.google.com/maps/search/?api=1&query=Secret%20Elm%20Hotel&query_place_id=ChIJa_RK8HkpdTERczTpyP3_XbE","https://www.facebook.com/secretelmhotel/","30"
"19 Hậu Giang, Phường 4, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Khách sạn","false",,,"10.8076292","106.6638674",,,,,,,,,,,,,,,"+84 903 060 706","26 US$","3","Tân Bình, Hồ Chí Minh","19 Hậu Giang","Hera Luxury Hotel - Tan Son Nhat Airport","4.1","https://www.google.com/maps/search/?api=1&query=Hera%20Luxury%20Hotel%20-%20Tan%20Son%20Nhat%20Airport&query_place_id=ChIJf3giArkpdTERTv6Bdbx96P4","https://www.facebook.com/hera.luxury.hotel","49"
"38 Hậu Giang, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam","Khách sạn","true",,"Khách sạn 2 sao","10.808077","106.6630118",,,,,,,,,,,,,,,"+84 28 3844 5821","16 US$","2","Tân Bình, Hồ Chí Minh","38 Hậu Giang","Khách Sạn Thu Hà","3.8","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Thu%20H%C3%A0&query_place_id=ChIJf0hopDwpdTER1YRinGSmC2w",,"57"
"94-96 Thăng Long, Phường 4, Tân Bình, Hồ Chí Minh 70000, Việt Nam","Khách sạn","false",,"Khách sạn 2 sao","10.8071353","106.6616475",,,,,,,,,,,,,,,"+84 28 6297 7899","13 US$","1","Tân Bình, Hồ Chí Minh","94-96 Thăng Long","Vivian Airport Hotel","4","https://www.google.com/maps/search/?api=1&query=Vivian%20Airport%20Hotel&query_place_id=ChIJ2TUNVDopdTERZcNZy-8GJSo","https://www.facebook.com/profile.php?id=61552078640300","291"
"35 Nhất Chi Mai, Phường 13, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Nhà hàng cơm","true",,,"10.80404","106.6396284",,,,,,,,,,,,,,,"+84 908 353 363",,"100","Tân Bình, Hồ Chí Minh","35 Nhất Chi Mai","Quán Cơm Ba Miền","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20Ba%20Mi%E1%BB%81n&query_place_id=ChIJ228Po1opdTER1u4pSEnmgC0",,"2"
"102 Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","false","https://food.google.com/chooseprovider?restaurantId=/g/11r7tm_3n2&g2lbs=AOHF13mbNdMflYwRrROeoT_s-r6uwqDAt18Wmha9xsTNHR5aCjUbS8CEOiq534tIVIpixWHfTQ5awuEHXYbK96kssvDgF-UAJA%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=7OByZteXHNKg5NoP1Ma_uA8&ei=7OByZteXHNKg5NoP1Ma_uA8&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8294985","106.6326757","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","+84 1900 6886","$$","69","Tân Bình, Hồ Chí Minh","102 Phan Huy Ích","KFC Phan Huy Ích","4","https://www.google.com/maps/search/?api=1&query=KFC%20Phan%20Huy%20%C3%8Dch&query_place_id=ChIJ7dt5-6QpdTERmpRcnqCn1M4","http://www.kfcvietnam.com.vn/","162"
"59 Trần Mai Ninh, Phường 12, Tân Bình, Hồ Chí Minh, Việt Nam","Nhà hàng bán đồ ăn mang về","true",,,"10.7928842","106.6476603",,,,,,,,,,,,,,,"+84 906 818 287",,"52","Tân Bình, Hồ Chí Minh","59 Trần Mai Ninh","Bánh Mì Que Chip Chip",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20Que%20Chip%20Chip&query_place_id=ChIJ0Z1UeQApdTERhz-hJf6C3-I","https://www.facebook.com/chipchipfoodvietnam?mibextid=LQQJ4d","0"
"214 Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh, Việt Nam","Nhà hàng món nướng","false",,,"10.7930544","106.6398013","Thứ Tư","15:00 to 22:30","Thứ Năm","15:00 to 22:30","Thứ Sáu","15:00 to 22:30","Thứ Bảy","15:00 to 22:30","Chủ Nhật","15:00 to 22:30","Thứ Hai","15:00 to 22:30","Thứ Ba","15:00 to 22:30","+84 392 030 360",,"50","Tân Bình, Hồ Chí Minh","214 Trương Công Định","Tiệm Nướng Nhà Bird","4.9","https://www.google.com/maps/search/?api=1&query=Ti%E1%BB%87m%20N%C6%B0%E1%BB%9Bng%20Nh%C3%A0%20Bird&query_place_id=ChIJ8wjT4LQpdTERO-tJE5Up2bA","https://www.facebook.com/tiemnuongnhabird","1382"
"57 Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh, Việt Nam","Nhà hàng món nướng","true",,,"10.827123","106.631405","Thứ Tư","17:00 to 23:00","Thứ Năm","17:00 to 23:00","Thứ Sáu","17:00 to 23:00","Thứ Bảy","17:00 to 23:00","Chủ Nhật","17:00 to 23:00","Thứ Hai","17:00 to 23:00","Thứ Ba","17:00 to 23:00","+84 963 373 678",,"78","Tân Bình, Hồ Chí Minh","57 Phan Huy Ích","Quán Cổ việt ( gà tiềm ớt hiểm)","4.1","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%E1%BB%95%20vi%E1%BB%87t%20(%20g%C3%A0%20ti%E1%BB%81m%20%E1%BB%9Bt%20hi%E1%BB%83m)&query_place_id=ChIJaYK8In0pdTER1u6lgN8sPgs",,"20"
"52/1 Đ. Huỳnh Văn Nghệ, Phường 15, Tân Bình, Hồ Chí Minh 700000, Việt Nam","Nhà hàng ăn nhanh","true","https://food.google.com/chooseprovider?restaurantId=/g/11krhnf8z2&g2lbs=AOHF13lhDUrrySJDiXWuzezbo8idYGvM4zvjqCmXlL_27piG20z9mJJr14uFU7SDk_PoI6AeyQysIr0OiTDPY7yTlc2IrGAZtw%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=7OByZoWGE9vZ5NoPqK-lwA4&ei=7OByZoWGE9vZ5NoPqK-lwA4&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.8309134","106.6361407","Thứ Tư","11:00 to 21:00","Thứ Năm","11:00 to 21:00","Thứ Sáu","11:00 to 21:00","Thứ Bảy","11:00 to 21:00","Chủ Nhật","11:00 to 21:00","Thứ Hai","11:00 to 21:00","Thứ Ba","11:00 to 21:00","+84 977 925 030",,"75","Tân Bình, Hồ Chí Minh","52/1 Đ. Huỳnh Văn Nghệ","Tré Trộn Sợi Rơm Vàng","5","https://www.google.com/maps/search/?api=1&query=Tr%C3%A9%20Tr%E1%BB%99n%20S%E1%BB%A3i%20R%C6%A1m%20V%C3%A0ng&query_place_id=ChIJkzEXP7gpdTER2ooMMbIJA0c",,"1"
"221 Trần Hưng Đạo, Lê Lợi, Thành phố Qui Nhơn, Bình Định, Việt Nam","Nhà hàng ăn nhanh","true",,,"10.8045302","106.6378287","Thứ Tư","06:00 to 10:00","Thứ Năm","06:00 to 10:00","Thứ Sáu","06:00 to 10:00","Thứ Bảy","06:00 to 10:00","Chủ Nhật","Đóng cửa","Thứ Hai","06:00 to 10:00","Thứ Ba","06:00 to 10:00",,,"97","Thành phố Qui Nhơn, Bình Định","221 Trần Hưng Đạo","Xôi 221",,"https://www.google.com/maps/search/?api=1&query=X%C3%B4i%20221&query_place_id=ChIJQT2r_BcpdTERTXpRjQ3LS8M",,"0"
"48A Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh 123456, Việt Nam","Quán mì","false",,,"10.8266695","106.6311322",,,,,,,,,,,,,,,"+84 975 555 533",,"112","Tân Bình, Hồ Chí Minh","48A Phan Huy Ích","Bún Bò Nam Bộ",,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Nam%20B%E1%BB%99&query_place_id=ChIJx9iNcyQpdTERX4MPN92ft5k","https://bunbonambo.vn/","0"
"82 Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh, Việt Nam","Nhà hàng chuyên phục vụ bữa sáng","true",,,"10.8278352","106.6319118","Thứ Tư","06:00 to 11:00","Thứ Năm","06:00 to 11:00","Thứ Sáu","06:00 to 11:00","Thứ Bảy","06:00 to 11:00","Chủ Nhật","06:00 to 11:00","Thứ Hai","06:00 to 11:00","Thứ Ba","06:00 to 11:00","+84 937 506 000",,"107","Tân Bình, Hồ Chí Minh","82 Phan Huy Ích","Cháo lòng - bánh hỏi Bình Định Khánh Thư","5","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20l%C3%B2ng%20-%20b%C3%A1nh%20h%E1%BB%8Fi%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh%20Kh%C3%A1nh%20Th%C6%B0&query_place_id=ChIJKZ_gKkopdTER0HdCTqA3zg8",,"2"
"48 Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"10.8289299","106.6324092","Thứ Tư","09:00 to 19:30","Thứ Năm","09:00 to 19:30","Thứ Sáu","09:00 to 19:30","Thứ Bảy","09:00 to 19:30","Chủ Nhật","09:00 to 17:00","Thứ Hai","09:00 to 19:30","Thứ Ba","09:00 to 19:30","+84 903 097 872",,"102","Tân Bình, Hồ Chí Minh","48 Phan Huy Ích","Quán Cơm Nhật Tân",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20Nh%E1%BA%ADt%20T%C3%A2n&query_place_id=ChIJgd3NcnUpdTERINjAIZ5JW64",,"0"
"19 Đ. Trần Thị Trọng, Phường 15, Tân Bình, Thành phố Hồ Chí Minh 71400, Việt Nam","Nhà hàng cơm","false",,,"10.8257858","106.6317976",,,,,,,,,,,,,,,"+84 356 807 713",,"110","Tân Bình, Thành phố Hồ Chí Minh","19 Đ. Trần Thị Trọng","Cơm Tấm Mai 3","5","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20Mai%203&query_place_id=ChIJQdONOXApdTER181CkF96cYM",,"16"
"43 Phan Huy Ích, Phường 15, Gò Vấp, Hồ Chí Minh, Việt Nam","Nhà hàng phục vụ bữa trưa","true",,,"10.8298046","106.6319554",,,,,,,,,,,,,,,"+84 902 430 121",,"93","Gò Vấp, Hồ Chí Minh","43 Phan Huy Ích","Bé Anh - Bánh mì nướng",,"https://www.google.com/maps/search/?api=1&query=B%C3%A9%20Anh%20-%20B%C3%A1nh%20m%C3%AC%20n%C6%B0%E1%BB%9Bng&query_place_id=ChIJGSWula4pdTERsRgcjihhKcg",,"0"
"51 Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","false",,,"10.8268723","106.6312027","Thứ Tư","15:00 to 22:30","Thứ Năm","15:00 to 22:30","Thứ Sáu","15:00 to 22:30","Thứ Bảy","15:00 to 22:30","Chủ Nhật","15:00 to 22:30","Thứ Hai","15:00 to 22:30","Thứ Ba","15:00 to 22:30","+84 373 373 335",,"98","Tân Bình, Hồ Chí Minh","51 Phan Huy Ích","Trà trái cây TOCCUT (bánh mì và trà sâm, trà trái cây)","1","https://www.google.com/maps/search/?api=1&query=Tr%C3%A0%20tr%C3%A1i%20c%C3%A2y%20TOCCUT%20(b%C3%A1nh%20m%C3%AC%20v%C3%A0%20tr%C3%A0%20s%C3%A2m%2C%20tr%C3%A0%20tr%C3%A1i%20c%C3%A2y)&query_place_id=ChIJX2PipSEpdTERkZdltLSYJB4","https://www.foody.vn/ho-chi-minh/ha-toccut-tra-trai-cay-tuoi-phan-huy-ich.q4lxis","1"
"Chung cư, Thai An 4, Đông Hưng Thuận, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng Hàn Quốc","true",,,"10.8286337","106.6300609","Thứ Tư","10:00 to 21:30","Thứ Năm","10:00 to 21:30","Thứ Sáu","10:00 to 21:30","Thứ Bảy","10:00 to 21:30","Chủ Nhật","10:00 to 21:30","Thứ Hai","10:00 to 21:30","Thứ Ba","10:00 to 21:30","+84 827 510 805",,"72","Quận 12, Hồ Chí Minh","Chung cư, Thai An 4","Quán ăn Hàn Quốc","4.2","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%83n%20H%C3%A0n%20Qu%E1%BB%91c&query_place_id=ChIJGXvcLespdTERxy-6SzcH5U8",,"6"
"118/127B/27, Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","true",,,"10.8288714","106.6356841","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","06:00 to 21:00","Thứ Ba","06:00 to 21:00","+84 898 123 129",,"68","Tân Bình, Hồ Chí Minh","118/127B/27, Phan Huy Ích","GÀ RÁN - CƠM NHÀ BẢO BẢO","5","https://www.google.com/maps/search/?api=1&query=G%C3%80%20R%C3%81N%20-%20C%C6%A0M%20NH%C3%80%20B%E1%BA%A2O%20B%E1%BA%A2O&query_place_id=ChIJqVfwNDEpdTERNmn2FjcAqYg",,"12"
